36:*******************************************,
Transient Analysis,
Mon Nov 14 20:40:53 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
1.03613e-08,0.45,-1.31476e-07,
1.03623e-08,0.45,4.83085e-08,
1.03633e-08,0.45,-1.21045e-07,
1.03643e-08,0.45,5.02162e-08,
1.03653e-08,0.45,-1.17217e-07,
1.03663e-08,0.45,5.27881e-08,
1.03673e-08,0.45,-1.11558e-07,
1.03683e-08,0.45,5.51406e-08,
1.03693e-08,0.45,-1.20041e-07,
1.03703e-08,0.45,4.90976e-08,
1.03713e-08,0.45,-1.25739e-07,
1.03723e-08,0.45,4.23764e-08,
1.03733e-08,0.45,-1.21294e-07,
1.03743e-08,0.45,4.94676e-08,
1.03753e-08,0.45,-1.13758e-07,
1.03763e-08,0.45,5.73273e-08,
1.03773e-08,0.45,-1.24867e-07,
1.03783e-08,0.45,5.009e-08,
1.03793e-08,0.45,-1.19495e-07,
1.03803e-08,0.45,5.33757e-08,
1.03813e-08,0.45,-1.21189e-07,
1.03823e-08,0.45,4.97966e-08,
1.03833e-08,0.45,-1.21159e-07,
1.03843e-08,0.45,4.80961e-08,
1.03853e-08,0.45,-1.26523e-07,
1.03863e-08,0.45,4.88597e-08,
1.03873e-08,0.45,-1.24485e-07,
1.03883e-08,0.45,5.04714e-08,
1.03893e-08,0.45,-1.23925e-07,
1.03903e-08,0.45,4.89797e-08,
1.03913e-08,0.45,-1.2352e-07,
1.03923e-08,0.45,5.06576e-08,
1.03933e-08,0.45,-1.21309e-07,
1.03943e-08,0.45,4.97697e-08,
1.03953e-08,0.45,-1.23439e-07,
1.03963e-08,0.45,5.20693e-08,
1.03973e-08,0.45,-1.22128e-07,
1.03983e-08,0.45,5.28287e-08,
1.03993e-08,0.45,-1.23703e-07,
1.04003e-08,0.45,5.21777e-08,
1.04013e-08,0.45,-1.23153e-07,
1.04023e-08,0.45,5.19311e-08,
1.04033e-08,0.45,-1.23353e-07,
1.04043e-08,0.45,5.1735e-08,
1.04053e-08,0.45,-1.22571e-07,
1.04063e-08,0.45,5.28928e-08,
1.04073e-08,0.45,-1.23266e-07,
1.04083e-08,0.45,5.01814e-08,
1.04093e-08,0.45,-1.24159e-07,
1.04103e-08,0.45,5.17076e-08,
1.04113e-08,0.45,-1.23895e-07,
1.04123e-08,0.45,5.03361e-08,
1.04133e-08,0.45,-1.24231e-07,
1.04143e-08,0.45,5.11812e-08,
1.04153e-08,0.45,-1.24142e-07,
1.04163e-08,0.45,5.04366e-08,
1.04173e-08,0.45,-1.23265e-07,
1.04183e-08,0.45,5.03876e-08,
1.04193e-08,0.45,-1.25864e-07,
1.04203e-08,0.45,5.04247e-08,
1.04213e-08,0.45,-1.23275e-07,
1.04223e-08,0.45,4.95769e-08,
1.04233e-08,0.45,-1.25962e-07,
1.04243e-08,0.45,5.05363e-08,
1.04253e-08,0.45,-1.22644e-07,
1.04263e-08,0.45,4.80051e-08,
1.04273e-08,0.45,-1.26352e-07,
1.04283e-08,0.45,5.00242e-08,
1.04293e-08,0.45,-1.21412e-07,
1.04303e-08,0.45,4.76491e-08,
1.04313e-08,0.45,-1.23098e-07,
1.04323e-08,0.45,4.86889e-08,
1.04333e-08,0.45,-1.21771e-07,
1.04343e-08,0.45,4.82955e-08,
1.04353e-08,0.45,-1.23761e-07,
1.04363e-08,0.45,4.91139e-08,
1.04373e-08,0.45,-1.21721e-07,
1.04383e-08,0.45,4.8643e-08,
1.04393e-08,0.45,-1.2176e-07,
1.04403e-08,0.45,4.40958e-08,
1.04413e-08,0.45,-1.14783e-07,
1.04423e-08,0.45,4.68518e-08,
1.04433e-08,0.45,-1.17413e-07,
1.04443e-08,0.45,4.46633e-08,
1.04453e-08,0.45,-1.1531e-07,
1.04463e-08,0.45,4.60312e-08,
1.04473e-08,0.45,-1.16509e-07,
1.04483e-08,0.45,4.47319e-08,
1.04493e-08,0.45,-1.1592e-07,
1.04503e-08,0.45,4.68806e-08,
1.04513e-08,0.45,-1.18125e-07,
1.04523e-08,0.45,4.5198e-08,
1.04533e-08,0.45,-1.1496e-07,
1.04543e-08,0.45,4.63308e-08,
1.04553e-08,0.45,-1.17961e-07,
1.04563e-08,0.45,4.33506e-08,
1.04573e-08,0.45,-1.16383e-07,
1.04583e-08,0.45,4.8117e-08,
1.04593e-08,0.45,-1.16224e-07,
1.04603e-08,0.45,4.37271e-08,
1.04613e-08,0.45,-1.14866e-07,
1.04623e-08,0.45,4.44884e-08,
1.04633e-08,0.45,-1.17063e-07,
1.04643e-08,0.45,4.2555e-08,
1.04653e-08,0.45,-1.13666e-07,
1.04663e-08,0.45,4.51287e-08,
1.04673e-08,0.45,-1.16104e-07,
1.04683e-08,0.45,4.00706e-08,
1.04693e-08,0.45,-1.13808e-07,
1.04703e-08,0.45,4.25194e-08,
1.04713e-08,0.45,-1.17905e-07,
1.04723e-08,0.45,4.22985e-08,
1.04733e-08,0.45,-1.15008e-07,
1.04743e-08,0.45,4.53817e-08,
1.04753e-08,0.45,-1.18785e-07,
1.04763e-08,0.45,4.18317e-08,
1.04773e-08,0.45,-1.15591e-07,
1.04783e-08,0.45,4.50202e-08,
1.04793e-08,0.45,-1.18137e-07,
1.04803e-08,0.45,4.26552e-08,
1.04813e-08,0.45,-1.14825e-07,
1.04823e-08,0.45,4.45256e-08,
1.04833e-08,0.45,-1.17611e-07,
1.04843e-08,0.45,4.25892e-08,
1.04853e-08,0.45,-1.1457e-07,
1.04863e-08,0.45,4.41274e-08,
1.04873e-08,0.45,-1.17652e-07,
1.04883e-08,0.45,4.25993e-08,
1.04893e-08,0.45,-1.14522e-07,
1.04903e-08,0.45,4.40409e-08,
1.04913e-08,0.45,-1.17389e-07,
1.04923e-08,0.45,4.26649e-08,
1.04933e-08,0.45,-1.14625e-07,
1.04943e-08,0.45,4.41212e-08,
1.04953e-08,0.45,-1.17409e-07,
1.04963e-08,0.45,4.26991e-08,
1.04973e-08,0.45,-1.14592e-07,
1.04983e-08,0.45,4.5736e-08,
1.04993e-08,0.45,-1.1714e-07,
1.05003e-08,0.45,4.40796e-08,
