32:*******************************************,
Transient Analysis,
Mon Nov 14 20:29:46 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
1.98933e-08,0.45,8.66086e-08,
1.98943e-08,0.45,-1.02689e-07,
1.98953e-08,0.45,8.5558e-08,
1.98963e-08,0.45,-1.0138e-07,
1.98973e-08,0.45,8.42412e-08,
1.98983e-08,0.45,-9.75675e-08,
1.98993e-08,0.45,8.27362e-08,
1.99003e-08,0.45,-9.96256e-08,
1.99013e-08,0.45,8.44474e-08,
1.99023e-08,0.45,-9.87243e-08,
1.99033e-08,0.45,8.46712e-08,
1.99043e-08,0.45,-1.0035e-07,
1.99053e-08,0.45,8.49748e-08,
1.99063e-08,0.45,-9.96414e-08,
1.99073e-08,0.45,8.42219e-08,
1.99083e-08,0.45,-9.94401e-08,
1.99093e-08,0.45,8.46648e-08,
1.99103e-08,0.45,-9.99087e-08,
1.99113e-08,0.45,8.38534e-08,
1.99123e-08,0.45,-9.9724e-08,
1.99133e-08,0.45,8.45269e-08,
1.99143e-08,0.45,-9.88265e-08,
1.99153e-08,0.45,8.46012e-08,
1.99163e-08,0.45,-9.86235e-08,
1.99173e-08,0.45,8.51552e-08,
1.99183e-08,0.45,-9.91302e-08,
1.99193e-08,0.45,8.44616e-08,
1.99203e-08,0.45,-9.88244e-08,
1.99213e-08,0.45,8.50676e-08,
1.99223e-08,0.45,-9.90458e-08,
1.99233e-08,0.45,8.43912e-08,
1.99243e-08,0.45,-9.87843e-08,
1.99253e-08,0.45,8.49868e-08,
1.99263e-08,0.45,-9.9426e-08,
1.99273e-08,0.45,8.41627e-08,
1.99283e-08,0.45,-9.90108e-08,
1.99293e-08,0.45,8.47487e-08,
1.99303e-08,0.45,-9.93666e-08,
1.99313e-08,0.45,8.41807e-08,
1.99323e-08,0.45,-9.89899e-08,
1.99333e-08,0.45,8.47346e-08,
1.99343e-08,0.45,-9.94833e-08,
1.99353e-08,0.45,8.50666e-08,
1.99363e-08,0.45,-9.85549e-08,
1.99373e-08,0.45,8.52699e-08,
1.99383e-08,0.45,-9.94118e-08,
1.99393e-08,0.45,8.47888e-08,
1.99403e-08,0.45,-9.88701e-08,
1.99413e-08,0.45,8.51749e-08,
1.99423e-08,0.45,-9.94204e-08,
1.99433e-08,0.45,8.49441e-08,
1.99443e-08,0.45,-9.89252e-08,
1.99453e-08,0.45,8.54559e-08,
1.99463e-08,0.45,-1.00266e-07,
1.99473e-08,0.45,8.58564e-08,
1.99483e-08,0.45,-9.95947e-08,
1.99493e-08,0.45,8.53465e-08,
1.99503e-08,0.45,-9.93778e-08,
1.99513e-08,0.45,8.51998e-08,
1.99523e-08,0.45,-9.92339e-08,
1.99533e-08,0.45,8.54752e-08,
1.99543e-08,0.45,-9.96222e-08,
1.99553e-08,0.45,8.49711e-08,
1.99563e-08,0.45,-9.95523e-08,
1.99573e-08,0.45,8.56044e-08,
1.99583e-08,0.45,-9.97975e-08,
1.99593e-08,0.45,8.48015e-08,
1.99603e-08,0.45,-9.97669e-08,
1.99613e-08,0.45,8.48302e-08,
1.99623e-08,0.45,-1.00512e-07,
1.99633e-08,0.45,8.47287e-08,
1.99643e-08,0.45,-9.93573e-08,
1.99653e-08,0.45,8.57998e-08,
1.99663e-08,0.45,-9.93522e-08,
1.99673e-08,0.45,8.55094e-08,
1.99683e-08,0.45,-9.94618e-08,
1.99693e-08,0.45,8.48947e-08,
1.99703e-08,0.45,-9.92387e-08,
1.99713e-08,0.45,8.50812e-08,
1.99723e-08,0.45,-9.8726e-08,
1.99733e-08,0.45,8.49889e-08,
1.99743e-08,0.45,-9.94065e-08,
1.99753e-08,0.45,8.39895e-08,
1.99763e-08,0.45,-1.00067e-07,
1.99773e-08,0.45,8.5901e-08,
1.99783e-08,0.45,-1.00789e-07,
1.99793e-08,0.45,8.58918e-08,
1.99803e-08,0.45,-9.87693e-08,
1.99813e-08,0.45,8.42233e-08,
1.99823e-08,0.45,-9.8734e-08,
1.99833e-08,0.45,8.4407e-08,
1.99843e-08,0.45,-9.87779e-08,
1.99853e-08,0.45,8.51871e-08,
1.99863e-08,0.45,-9.86052e-08,
1.99873e-08,0.45,8.44488e-08,
1.99883e-08,0.45,-9.88685e-08,
1.99893e-08,0.45,8.4753e-08,
1.99903e-08,0.45,-9.87908e-08,
1.99913e-08,0.45,8.38363e-08,
1.99923e-08,0.45,-9.87287e-08,
1.99933e-08,0.45,8.46972e-08,
1.99943e-08,0.45,-9.88416e-08,
1.99953e-08,0.45,8.44075e-08,
1.99963e-08,0.45,-9.86148e-08,
1.99973e-08,0.45,8.52874e-08,
1.99983e-08,0.45,-9.89086e-08,
1.99993e-08,0.45,8.50558e-08,
2.00003e-08,0.45,-9.89841e-08,
2.00013e-08,0.45,8.68826e-08,
2.00023e-08,0.45,-9.78147e-08,
2.00033e-08,0.45,8.55997e-08,
2.00043e-08,0.45,-9.80479e-08,
2.00053e-08,0.45,8.52846e-08,
2.00063e-08,0.45,-9.75013e-08,
2.00073e-08,0.45,8.57372e-08,
2.00083e-08,0.45,-9.7596e-08,
2.00093e-08,0.45,8.54881e-08,
2.00103e-08,0.45,-9.80964e-08,
2.00113e-08,0.45,8.50691e-08,
2.00123e-08,0.45,-9.72053e-08,
2.00133e-08,0.45,8.4982e-08,
2.00143e-08,0.45,-9.85913e-08,
2.00153e-08,0.45,8.50893e-08,
2.00163e-08,0.45,-9.74397e-08,
2.00173e-08,0.45,8.57493e-08,
2.00183e-08,0.45,-9.76427e-08,
2.00193e-08,0.45,8.41838e-08,
2.00203e-08,0.45,-9.73774e-08,
2.00213e-08,0.45,8.46231e-08,
2.00223e-08,0.45,-9.76063e-08,
2.00233e-08,0.45,8.44946e-08,
2.00243e-08,0.45,-9.68519e-08,
2.00253e-08,0.45,8.55739e-08,
2.00263e-08,0.45,-9.66837e-08,
2.00273e-08,0.45,8.46973e-08,
2.00283e-08,0.45,-9.66132e-08,
2.00293e-08,0.45,8.5525e-08,
2.00303e-08,0.45,-9.55636e-08,
2.00313e-08,0.45,8.50807e-08,
2.00323e-08,0.45,-9.59191e-08,
2.00333e-08,0.45,8.50173e-08,
2.00343e-08,0.45,-9.68726e-08,
2.00353e-08,0.45,8.30609e-08,
2.00363e-08,0.45,-9.59378e-08,
2.00373e-08,0.45,8.31528e-08,
2.00383e-08,0.45,-9.67946e-08,
2.00393e-08,0.45,8.27302e-08,
2.00403e-08,0.45,-9.68488e-08,
2.00413e-08,0.45,8.31985e-08,
2.00423e-08,0.45,-9.63052e-08,
2.00433e-08,0.45,8.26045e-08,
2.00443e-08,0.45,-9.6805e-08,
2.00453e-08,0.45,8.53734e-08,
2.00463e-08,0.45,-9.72189e-08,
2.00473e-08,0.45,8.28937e-08,
2.00483e-08,0.45,-9.66796e-08,
2.00493e-08,0.45,8.28361e-08,
2.00503e-08,0.45,-9.66631e-08,
2.00513e-08,0.45,8.25301e-08,
2.00523e-08,0.45,-9.77131e-08,
2.00533e-08,0.45,8.33809e-08,
2.00543e-08,0.45,-9.61948e-08,
2.00553e-08,0.45,8.28808e-08,
2.00563e-08,0.45,-9.69747e-08,
2.00573e-08,0.45,8.35902e-08,
2.00583e-08,0.45,-9.64642e-08,
2.00593e-08,0.45,8.26665e-08,
2.00603e-08,0.45,-9.7383e-08,
2.00613e-08,0.45,8.31737e-08,
2.00623e-08,0.45,-9.64801e-08,
2.00633e-08,0.45,8.26169e-08,
2.00643e-08,0.45,-9.72248e-08,
2.00653e-08,0.45,8.32677e-08,
2.00663e-08,0.45,-9.66755e-08,
2.00673e-08,0.45,8.27581e-08,
2.00683e-08,0.45,-9.69133e-08,
2.00693e-08,0.45,8.34319e-08,
2.00703e-08,0.45,-9.64104e-08,
2.00713e-08,0.45,8.24821e-08,
2.00723e-08,0.45,-9.72575e-08,
2.00733e-08,0.45,8.31379e-08,
2.00743e-08,0.45,-9.69427e-08,
2.00753e-08,0.45,8.23044e-08,
2.00763e-08,0.45,-9.69323e-08,
2.00773e-08,0.45,8.35603e-08,
2.00783e-08,0.45,-9.66205e-08,
2.00793e-08,0.45,8.22497e-08,
2.00803e-08,0.45,-9.73683e-08,
2.00813e-08,0.45,8.31754e-08,
2.00823e-08,0.45,-9.61287e-08,
2.00833e-08,0.45,8.30248e-08,
2.00843e-08,0.45,-9.6992e-08,
2.00853e-08,0.45,8.42895e-08,
2.00863e-08,0.45,-9.77623e-08,
2.00873e-08,0.45,8.37896e-08,
2.00883e-08,0.45,-9.71944e-08,
2.00893e-08,0.45,8.41945e-08,
2.00903e-08,0.45,-9.74115e-08,
2.00913e-08,0.45,8.42467e-08,
2.00923e-08,0.45,-9.76862e-08,
2.00933e-08,0.45,8.34732e-08,
2.00943e-08,0.45,-9.78199e-08,
2.00953e-08,0.45,8.32426e-08,
2.00963e-08,0.45,-9.72194e-08,
2.00973e-08,0.45,8.32098e-08,
2.00983e-08,0.45,-9.73889e-08,
2.00993e-08,0.45,8.31335e-08,
2.01003e-08,0.45,-9.73641e-08,
2.01013e-08,0.45,8.27216e-08,
2.01023e-08,0.45,-9.76509e-08,
2.01033e-08,0.45,8.24541e-08,
2.01043e-08,0.45,-9.79885e-08,
2.01053e-08,0.45,8.28184e-08,
2.01063e-08,0.45,-9.74482e-08,
2.01073e-08,0.45,8.29076e-08,
2.01083e-08,0.45,-9.74229e-08,
2.01093e-08,0.45,8.31503e-08,
2.01103e-08,0.45,-9.6783e-08,
2.01113e-08,0.45,8.39773e-08,
2.01123e-08,0.45,-9.62429e-08,
2.01133e-08,0.45,8.3622e-08,
2.01143e-08,0.45,-9.7176e-08,
2.01153e-08,0.45,8.31072e-08,
2.01163e-08,0.45,-9.71742e-08,
2.01173e-08,0.45,8.38655e-08,
2.01183e-08,0.45,-9.64211e-08,
2.01193e-08,0.45,8.34832e-08,
2.01203e-08,0.45,-9.70299e-08,
2.01213e-08,0.45,8.29862e-08,
2.01223e-08,0.45,-9.72448e-08,
2.01233e-08,0.45,8.40286e-08,
2.01243e-08,0.45,-9.63717e-08,
2.01253e-08,0.45,8.32998e-08,
2.01263e-08,0.45,-9.49739e-08,
2.01273e-08,0.45,8.19631e-08,
2.01283e-08,0.45,-9.64467e-08,
2.01293e-08,0.45,8.33099e-08,
2.01303e-08,0.45,-9.51518e-08,
2.01313e-08,0.45,8.25519e-08,
2.01323e-08,0.45,-9.52532e-08,
2.01333e-08,0.45,8.28687e-08,
2.01343e-08,0.45,-9.62873e-08,
2.01353e-08,0.45,8.21395e-08,
2.01363e-08,0.45,-9.59074e-08,
2.01373e-08,0.45,8.2292e-08,
2.01383e-08,0.45,-9.59831e-08,
2.01393e-08,0.45,8.23727e-08,
2.01403e-08,0.45,-9.62056e-08,
2.01413e-08,0.45,8.30387e-08,
2.01423e-08,0.45,-9.63596e-08,
2.01433e-08,0.45,8.2084e-08,
2.01443e-08,0.45,-9.62447e-08,
2.01453e-08,0.45,8.25573e-08,
2.01463e-08,0.45,-9.59259e-08,
2.01473e-08,0.45,8.28291e-08,
2.01483e-08,0.45,-9.58622e-08,
2.01493e-08,0.45,8.25103e-08,
2.01503e-08,0.45,-9.60187e-08,
2.01513e-08,0.45,8.23345e-08,
2.01523e-08,0.45,-9.65202e-08,
2.01533e-08,0.45,8.14692e-08,
2.01543e-08,0.45,-9.5867e-08,
2.01553e-08,0.45,8.25188e-08,
2.01563e-08,0.45,-9.52691e-08,
2.01573e-08,0.45,8.22969e-08,
2.01583e-08,0.45,-9.58904e-08,
2.01593e-08,0.45,8.17592e-08,
2.01603e-08,0.45,-9.54049e-08,
2.01613e-08,0.45,8.21049e-08,
2.01623e-08,0.45,-9.45766e-08,
2.01633e-08,0.45,8.1359e-08,
2.01643e-08,0.45,-9.55333e-08,
2.01653e-08,0.45,8.15833e-08,
2.01663e-08,0.45,-9.49432e-08,
2.01673e-08,0.45,8.19008e-08,
2.01683e-08,0.45,-9.59505e-08,
2.01693e-08,0.45,8.1559e-08,
2.01703e-08,0.45,-9.56824e-08,
2.01713e-08,0.45,8.19467e-08,
2.01723e-08,0.45,-9.51368e-08,
2.01733e-08,0.45,8.2487e-08,
2.01743e-08,0.45,-9.47337e-08,
2.01753e-08,0.45,8.28863e-08,
2.01763e-08,0.45,-9.52696e-08,
2.01773e-08,0.45,8.25068e-08,
2.01783e-08,0.45,-9.42101e-08,
2.01793e-08,0.45,8.29574e-08,
2.01803e-08,0.45,-9.54253e-08,
2.01813e-08,0.45,8.26418e-08,
2.01823e-08,0.45,-9.40825e-08,
2.01833e-08,0.45,8.30897e-08,
2.01843e-08,0.45,-9.51146e-08,
2.01853e-08,0.45,8.24559e-08,
2.01863e-08,0.45,-9.39028e-08,
2.01873e-08,0.45,8.31752e-08,
2.01883e-08,0.45,-9.4583e-08,
2.01893e-08,0.45,8.2658e-08,
2.01903e-08,0.45,-9.37451e-08,
2.01913e-08,0.45,8.32666e-08,
2.01923e-08,0.45,-9.44925e-08,
2.01933e-08,0.45,8.27043e-08,
2.01943e-08,0.45,-9.37959e-08,
2.01953e-08,0.45,8.3497e-08,
2.01963e-08,0.45,-9.44755e-08,
2.01973e-08,0.45,8.29831e-08,
2.01983e-08,0.45,-9.40801e-08,
2.01993e-08,0.45,8.32703e-08,
2.02003e-08,0.45,-9.42907e-08,
2.02013e-08,0.45,8.30279e-08,
2.02023e-08,0.45,-9.39008e-08,
2.02033e-08,0.45,8.34059e-08,
2.02043e-08,0.45,-9.43847e-08,
2.02053e-08,0.45,8.33585e-08,
2.02063e-08,0.45,-9.44565e-08,
2.02073e-08,0.45,8.48432e-08,
2.02083e-08,0.45,-9.46312e-08,
2.02093e-08,0.45,8.34451e-08,
2.02103e-08,0.45,-9.41463e-08,
2.02113e-08,0.45,8.47022e-08,
2.02123e-08,0.45,-9.46851e-08,
2.02133e-08,0.45,8.38135e-08,
2.02143e-08,0.45,-9.39531e-08,
2.02153e-08,0.45,8.349e-08,
2.02163e-08,0.45,-9.37413e-08,
2.02173e-08,0.45,8.37077e-08,
2.02183e-08,0.45,-9.37812e-08,
2.02193e-08,0.45,8.41068e-08,
2.02203e-08,0.45,-9.37844e-08,
2.02213e-08,0.45,8.35165e-08,
2.02223e-08,0.45,-9.33823e-08,
2.02233e-08,0.45,8.43878e-08,
2.02243e-08,0.45,-9.35391e-08,
2.02253e-08,0.45,8.38612e-08,
2.02263e-08,0.45,-9.32111e-08,
2.02273e-08,0.45,8.4606e-08,
2.02283e-08,0.45,-9.37618e-08,
2.02293e-08,0.45,8.3885e-08,
2.02303e-08,0.45,-9.30962e-08,
2.02313e-08,0.45,8.50606e-08,
2.02323e-08,0.45,-9.40336e-08,
2.02333e-08,0.45,8.43765e-08,
2.02343e-08,0.45,-9.33384e-08,
2.02353e-08,0.45,8.43536e-08,
2.02363e-08,0.45,-9.35687e-08,
2.02373e-08,0.45,8.55869e-08,
2.02383e-08,0.45,-9.30904e-08,
2.02393e-08,0.45,8.54806e-08,
2.02403e-08,0.45,-9.27605e-08,
2.02413e-08,0.45,8.48891e-08,
2.02423e-08,0.45,-9.40057e-08,
2.02433e-08,0.45,8.47895e-08,
2.02443e-08,0.45,-9.29607e-08,
2.02453e-08,0.45,8.5777e-08,
2.02463e-08,0.45,-9.61141e-08,
2.02473e-08,0.45,8.2922e-08,
2.02483e-08,0.45,-9.51375e-08,
2.02493e-08,0.45,8.38185e-08,
2.02503e-08,0.45,-9.57232e-08,
2.02513e-08,0.45,8.27018e-08,
2.02523e-08,0.45,-9.46784e-08,
2.02533e-08,0.45,8.19381e-08,
2.02543e-08,0.45,-9.47444e-08,
2.02553e-08,0.45,8.24787e-08,
2.02563e-08,0.45,-9.4398e-08,
2.02573e-08,0.45,8.30513e-08,
2.02583e-08,0.45,-9.49107e-08,
2.02593e-08,0.45,8.21966e-08,
2.02603e-08,0.45,-9.43287e-08,
2.02613e-08,0.45,8.29111e-08,
2.02623e-08,0.45,-9.50247e-08,
2.02633e-08,0.45,8.21468e-08,
2.02643e-08,0.45,-9.44043e-08,
2.02653e-08,0.45,8.29068e-08,
2.02663e-08,0.45,-9.49915e-08,
2.02673e-08,0.45,8.21904e-08,
2.02683e-08,0.45,-9.43917e-08,
2.02693e-08,0.45,8.29898e-08,
2.02703e-08,0.45,-9.50113e-08,
2.02713e-08,0.45,8.23274e-08,
2.02723e-08,0.45,-9.4276e-08,
2.02733e-08,0.45,8.31556e-08,
2.02743e-08,0.45,-9.51062e-08,
2.02753e-08,0.45,8.23397e-08,
2.02763e-08,0.45,-9.45845e-08,
2.02773e-08,0.45,8.2978e-08,
2.02783e-08,0.45,-9.49304e-08,
2.02793e-08,0.45,8.22718e-08,
2.02803e-08,0.45,-9.41395e-08,
2.02813e-08,0.45,8.42319e-08,
2.02823e-08,0.45,-9.56239e-08,
2.02833e-08,0.45,8.12392e-08,
2.02843e-08,0.45,-9.4242e-08,
2.02853e-08,0.45,8.24454e-08,
2.02863e-08,0.45,-9.47046e-08,
2.02873e-08,0.45,8.13189e-08,
2.02883e-08,0.45,-9.47056e-08,
2.02893e-08,0.45,8.08631e-08,
2.02903e-08,0.45,-9.36013e-08,
2.02913e-08,0.45,8.1324e-08,
2.02923e-08,0.45,-9.39634e-08,
2.02933e-08,0.45,8.12477e-08,
2.02943e-08,0.45,-9.43646e-08,
2.02953e-08,0.45,8.26502e-08,
2.02963e-08,0.45,-9.47043e-08,
2.02973e-08,0.45,8.26647e-08,
2.02983e-08,0.45,-9.53713e-08,
2.02993e-08,0.45,8.30686e-08,
2.03003e-08,0.45,-9.57545e-08,
2.03013e-08,0.45,8.23595e-08,
2.03023e-08,0.45,-9.58513e-08,
2.03033e-08,0.45,8.24481e-08,
2.03043e-08,0.45,-9.53554e-08,
2.03053e-08,0.45,8.23356e-08,
2.03063e-08,0.45,-9.53736e-08,
2.03073e-08,0.45,8.3817e-08,
2.03083e-08,0.45,-9.51182e-08,
2.03093e-08,0.45,8.30653e-08,
2.03103e-08,0.45,-9.57813e-08,
2.03113e-08,0.45,8.36195e-08,
2.03123e-08,0.45,-9.53024e-08,
2.03133e-08,0.45,8.30832e-08,
2.03143e-08,0.45,-9.54663e-08,
2.03153e-08,0.45,8.39643e-08,
2.03163e-08,0.45,-9.47223e-08,
2.03173e-08,0.45,8.32186e-08,
2.03183e-08,0.45,-9.53355e-08,
2.03193e-08,0.45,8.37544e-08,
2.03203e-08,0.45,-9.39958e-08,
2.03213e-08,0.45,7.98698e-08,
2.03223e-08,0.45,-9.40224e-08,
2.03233e-08,0.45,7.9291e-08,
2.03243e-08,0.45,-9.51098e-08,
2.03253e-08,0.45,8.19137e-08,
2.03263e-08,0.45,-9.28075e-08,
2.03273e-08,0.45,8.08557e-08,
2.03283e-08,0.45,-9.37105e-08,
2.03293e-08,0.45,8.03624e-08,
2.03303e-08,0.45,-9.45506e-08,
2.03313e-08,0.45,7.96816e-08,
2.03323e-08,0.45,-9.35823e-08,
2.03333e-08,0.45,7.9683e-08,
2.03343e-08,0.45,-9.50021e-08,
2.03353e-08,0.45,7.97955e-08,
2.03363e-08,0.45,-9.46103e-08,
2.03373e-08,0.45,7.84894e-08,
2.03383e-08,0.45,-9.54194e-08,
2.03393e-08,0.45,7.90797e-08,
2.03403e-08,0.45,-9.68107e-08,
2.03413e-08,0.45,7.99531e-08,
2.03423e-08,0.45,-9.73742e-08,
2.03433e-08,0.45,8.06616e-08,
2.03443e-08,0.45,-9.69818e-08,
2.03453e-08,0.45,8.05367e-08,
2.03463e-08,0.45,-9.72746e-08,
2.03473e-08,0.45,8.15218e-08,
2.03483e-08,0.45,-9.65995e-08,
2.03493e-08,0.45,8.0717e-08,
2.03503e-08,0.45,-9.73043e-08,
2.03513e-08,0.45,8.15923e-08,
2.03523e-08,0.45,-9.67985e-08,
2.03533e-08,0.45,8.17774e-08,
2.03543e-08,0.45,-9.4637e-08,
2.03553e-08,0.45,8.06212e-08,
2.03563e-08,0.45,-9.57711e-08,
2.03573e-08,0.45,7.95499e-08,
2.03583e-08,0.45,-9.66962e-08,
2.03593e-08,0.45,7.9586e-08,
2.03603e-08,0.45,-9.6848e-08,
2.03613e-08,0.45,7.8794e-08,
2.03623e-08,0.45,-9.85872e-08,
2.03633e-08,0.45,7.91157e-08,
2.03643e-08,0.45,-9.86768e-08,
2.03653e-08,0.45,7.90316e-08,
2.03663e-08,0.45,-9.89732e-08,
2.03673e-08,0.45,7.9031e-08,
2.03683e-08,0.45,-1.03816e-07,
2.03693e-08,0.45,7.90555e-08,
2.03703e-08,0.45,-9.54738e-08,
2.03713e-08,0.45,8.0772e-08,
2.03723e-08,0.45,-1.00066e-07,
2.03733e-08,0.45,8.00355e-08,
2.03743e-08,0.45,-9.78897e-08,
2.03753e-08,0.45,8.03468e-08,
2.03763e-08,0.45,-9.91071e-08,
2.03773e-08,0.45,8.05287e-08,
2.03783e-08,0.45,-9.92346e-08,
2.03793e-08,0.45,8.05913e-08,
2.03803e-08,0.45,-9.95675e-08,
2.03813e-08,0.45,8.06419e-08,
2.03823e-08,0.45,-9.93359e-08,
2.03833e-08,0.45,8.09344e-08,
2.03843e-08,0.45,-9.96482e-08,
2.03853e-08,0.45,8.07013e-08,
2.03863e-08,0.45,-9.96816e-08,
2.03873e-08,0.45,8.06317e-08,
2.03883e-08,0.45,-9.98838e-08,
2.03893e-08,0.45,8.03477e-08,
2.03903e-08,0.45,-9.99735e-08,
2.03913e-08,0.45,8.02605e-08,
2.03923e-08,0.45,-1.00095e-07,
2.03933e-08,0.45,8.03347e-08,
2.03943e-08,0.45,-1.00041e-07,
2.03953e-08,0.45,8.01408e-08,
2.03963e-08,0.45,-1.0032e-07,
2.03973e-08,0.45,8.01972e-08,
2.03983e-08,0.45,-1.00282e-07,
2.03993e-08,0.45,8.19396e-08,
2.04003e-08,0.45,-9.96123e-08,
2.04013e-08,0.45,8.08577e-08,
2.04023e-08,0.45,-9.99973e-08,
2.04033e-08,0.45,8.12665e-08,
2.04043e-08,0.45,-9.97254e-08,
2.04053e-08,0.45,8.11499e-08,
2.04063e-08,0.45,-9.96229e-08,
2.04073e-08,0.45,7.97738e-08,
2.04083e-08,0.45,-1.00338e-07,
2.04093e-08,0.45,7.97925e-08,
2.04103e-08,0.45,-9.96452e-08,
2.04113e-08,0.45,7.96316e-08,
2.04123e-08,0.45,-1.00238e-07,
2.04133e-08,0.45,7.98128e-08,
2.04143e-08,0.45,-1.00515e-07,
2.04153e-08,0.45,7.97748e-08,
2.04163e-08,0.45,-1.00327e-07,
2.04173e-08,0.45,7.99627e-08,
2.04183e-08,0.45,-9.9845e-08,
2.04193e-08,0.45,8.03548e-08,
2.04203e-08,0.45,-9.99334e-08,
2.04213e-08,0.45,7.96789e-08,
2.04223e-08,0.45,-1.00746e-07,
2.04233e-08,0.45,7.91208e-08,
2.04243e-08,0.45,-1.00843e-07,
2.04253e-08,0.45,7.86192e-08,
2.04263e-08,0.45,-1.01263e-07,
2.04273e-08,0.45,7.88707e-08,
2.04283e-08,0.45,-1.01019e-07,
2.04293e-08,0.45,7.89639e-08,
2.04303e-08,0.45,-1.00823e-07,
2.04313e-08,0.45,7.90557e-08,
2.04323e-08,0.45,-1.01652e-07,
2.04333e-08,0.45,8.01628e-08,
2.04343e-08,0.45,-1.01904e-07,
2.04353e-08,0.45,8.02599e-08,
2.04363e-08,0.45,-1.02039e-07,
2.04373e-08,0.45,8.05493e-08,
2.04383e-08,0.45,-1.01632e-07,
2.04393e-08,0.45,8.0329e-08,
2.04403e-08,0.45,-1.02261e-07,
2.04413e-08,0.45,7.9883e-08,
2.04423e-08,0.45,-1.02568e-07,
2.04433e-08,0.45,8.03952e-08,
2.04443e-08,0.45,-1.02441e-07,
2.04453e-08,0.45,8.03597e-08,
2.04463e-08,0.45,-1.02237e-07,
2.04473e-08,0.45,8.06871e-08,
2.04483e-08,0.45,-1.02963e-07,
2.04493e-08,0.45,7.97836e-08,
2.04503e-08,0.45,-1.03369e-07,
2.04513e-08,0.45,7.95758e-08,
2.04523e-08,0.45,-1.03877e-07,
2.04533e-08,0.45,7.90653e-08,
2.04543e-08,0.45,-1.03334e-07,
2.04553e-08,0.45,8.0467e-08,
2.04563e-08,0.45,-1.02696e-07,
2.04573e-08,0.45,8.11502e-08,
2.04583e-08,0.45,-1.03349e-07,
2.04593e-08,0.45,8.08471e-08,
2.04603e-08,0.45,-1.03402e-07,
2.04613e-08,0.45,8.08358e-08,
2.04623e-08,0.45,-1.0373e-07,
2.04633e-08,0.45,8.09296e-08,
2.04643e-08,0.45,-1.03824e-07,
2.04653e-08,0.45,8.07932e-08,
2.04663e-08,0.45,-1.04102e-07,
2.04673e-08,0.45,8.11153e-08,
2.04683e-08,0.45,-1.0392e-07,
2.04693e-08,0.45,8.13297e-08,
2.04703e-08,0.45,-1.04379e-07,
2.04713e-08,0.45,8.11939e-08,
2.04723e-08,0.45,-1.04366e-07,
2.04733e-08,0.45,8.15964e-08,
2.04743e-08,0.45,-1.0412e-07,
2.04753e-08,0.45,8.1848e-08,
2.04763e-08,0.45,-1.04032e-07,
2.04773e-08,0.45,8.14314e-08,
2.04783e-08,0.45,-1.04248e-07,
2.04793e-08,0.45,8.12097e-08,
2.04803e-08,0.45,-1.03909e-07,
2.04813e-08,0.45,8.14568e-08,
2.04823e-08,0.45,-1.03541e-07,
2.04833e-08,0.45,8.14697e-08,
2.04843e-08,0.45,-1.034e-07,
2.04853e-08,0.45,8.11985e-08,
2.04863e-08,0.45,-1.03862e-07,
2.04873e-08,0.45,8.10939e-08,
2.04883e-08,0.45,-1.03775e-07,
2.04893e-08,0.45,8.09344e-08,
2.04903e-08,0.45,-1.03588e-07,
2.04913e-08,0.45,8.13505e-08,
2.04923e-08,0.45,-1.03412e-07,
2.04933e-08,0.45,8.13387e-08,
2.04943e-08,0.45,-1.04114e-07,
2.04953e-08,0.45,8.07797e-08,
2.04963e-08,0.45,-1.04253e-07,
2.04973e-08,0.45,7.99984e-08,
2.04983e-08,0.45,-1.0443e-07,
2.04993e-08,0.45,8.06182e-08,
2.05003e-08,0.45,-1.04151e-07,
2.05013e-08,0.45,8.12705e-08,
2.05023e-08,0.45,-1.04932e-07,
2.05033e-08,0.45,8.46559e-08,
2.05043e-08,0.45,-1.03302e-07,
2.05053e-08,0.45,8.27378e-08,
2.05063e-08,0.45,-1.04215e-07,
2.05073e-08,0.45,8.16916e-08,
2.05083e-08,0.45,-1.03728e-07,
2.05093e-08,0.45,7.96926e-08,
2.05103e-08,0.45,-1.05717e-07,
2.05113e-08,0.45,8.09829e-08,
2.05123e-08,0.45,-1.05126e-07,
2.05133e-08,0.45,7.9521e-08,
2.05143e-08,0.45,-1.04902e-07,
2.05153e-08,0.45,7.91721e-08,
2.05163e-08,0.45,-1.04817e-07,
2.05173e-08,0.45,7.89168e-08,
2.05183e-08,0.45,-1.05641e-07,
2.05193e-08,0.45,7.87167e-08,
2.05203e-08,0.45,-1.05247e-07,
2.05213e-08,0.45,7.90083e-08,
2.05223e-08,0.45,-1.05705e-07,
2.05233e-08,0.45,7.95646e-08,
2.05243e-08,0.45,-1.06438e-07,
2.05253e-08,0.45,7.93133e-08,
2.05263e-08,0.45,-1.06554e-07,
2.05273e-08,0.45,7.86262e-08,
2.05283e-08,0.45,-1.06655e-07,
2.05293e-08,0.45,7.95108e-08,
2.05303e-08,0.45,-1.07022e-07,
2.05313e-08,0.45,7.93456e-08,
2.05323e-08,0.45,-1.0664e-07,
2.05333e-08,0.45,7.93381e-08,
2.05343e-08,0.45,-1.07115e-07,
2.05353e-08,0.45,7.94192e-08,
2.05363e-08,0.45,-1.06386e-07,
2.05373e-08,0.45,7.97841e-08,
