31:*******************************************,
Transient Analysis,
Mon Nov 14 20:28:07 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
1.18043e-08,0.45,-1.03838e-07,
1.18053e-08,0.45,9.19029e-08,
1.18063e-08,0.45,-1.02158e-07,
1.18073e-08,0.45,9.22601e-08,
1.18083e-08,0.45,-1.03757e-07,
1.18093e-08,0.45,9.0924e-08,
1.18103e-08,0.45,-1.02889e-07,
1.18113e-08,0.45,9.16264e-08,
1.18123e-08,0.45,-1.04227e-07,
1.18133e-08,0.45,9.06754e-08,
1.18143e-08,0.45,-1.03068e-07,
1.18153e-08,0.45,9.15107e-08,
1.18163e-08,0.45,-1.04421e-07,
1.18173e-08,0.45,9.02091e-08,
1.18183e-08,0.45,-1.01764e-07,
1.18193e-08,0.45,9.10828e-08,
1.18203e-08,0.45,-1.0272e-07,
1.18213e-08,0.45,9.06518e-08,
1.18223e-08,0.45,-1.01774e-07,
1.18233e-08,0.45,9.16241e-08,
1.18243e-08,0.45,-1.04083e-07,
1.18253e-08,0.45,9.10544e-08,
1.18263e-08,0.45,-1.03767e-07,
1.18273e-08,0.45,9.13594e-08,
1.18283e-08,0.45,-1.0418e-07,
1.18293e-08,0.45,8.84753e-08,
1.18303e-08,0.45,-1.02778e-07,
1.18313e-08,0.45,9.17367e-08,
1.18323e-08,0.45,-1.02892e-07,
1.18333e-08,0.45,9.02373e-08,
1.18343e-08,0.45,-1.02697e-07,
1.18353e-08,0.45,9.11297e-08,
1.18363e-08,0.45,-1.02902e-07,
1.18373e-08,0.45,8.91502e-08,
1.18383e-08,0.45,-1.03074e-07,
1.18393e-08,0.45,9.09512e-08,
1.18403e-08,0.45,-1.0284e-07,
1.18413e-08,0.45,8.92319e-08,
1.18423e-08,0.45,-1.04094e-07,
1.18433e-08,0.45,8.96517e-08,
1.18443e-08,0.45,-1.02045e-07,
1.18453e-08,0.45,8.9185e-08,
1.18463e-08,0.45,-1.03784e-07,
1.18473e-08,0.45,8.93617e-08,
1.18483e-08,0.45,-1.02369e-07,
1.18493e-08,0.45,8.99848e-08,
1.18503e-08,0.45,-1.00705e-07,
1.18513e-08,0.45,8.93937e-08,
1.18523e-08,0.45,-1.01258e-07,
1.18533e-08,0.45,8.75704e-08,
1.18543e-08,0.45,-1.01065e-07,
1.18553e-08,0.45,8.89295e-08,
1.18563e-08,0.45,-9.91929e-08,
1.18573e-08,0.45,8.72588e-08,
1.18583e-08,0.45,-9.90213e-08,
1.18593e-08,0.45,8.86429e-08,
1.18603e-08,0.45,-9.95727e-08,
1.18613e-08,0.45,8.71821e-08,
1.18623e-08,0.45,-9.92256e-08,
1.18633e-08,0.45,8.85406e-08,
1.18643e-08,0.45,-9.89795e-08,
1.18653e-08,0.45,8.68079e-08,
1.18663e-08,0.45,-9.4954e-08,
1.18673e-08,0.45,8.86676e-08,
1.18683e-08,0.45,-9.63424e-08,
1.18693e-08,0.45,8.7167e-08,
1.18703e-08,0.45,-9.50083e-08,
1.18713e-08,0.45,8.82972e-08,
1.18723e-08,0.45,-9.56103e-08,
1.18733e-08,0.45,8.7104e-08,
1.18743e-08,0.45,-9.5349e-08,
1.18753e-08,0.45,8.96961e-08,
1.18763e-08,0.45,-9.42125e-08,
1.18773e-08,0.45,8.73565e-08,
1.18783e-08,0.45,-9.44731e-08,
1.18793e-08,0.45,8.80473e-08,
1.18803e-08,0.45,-9.50541e-08,
1.18813e-08,0.45,8.63771e-08,
1.18823e-08,0.45,-9.55701e-08,
1.18833e-08,0.45,8.72418e-08,
1.18843e-08,0.45,-9.28374e-08,
1.18853e-08,0.45,8.70925e-08,
1.18863e-08,0.45,-9.28546e-08,
1.18873e-08,0.45,8.85897e-08,
1.18883e-08,0.45,-9.23712e-08,
1.18893e-08,0.45,8.80634e-08,
1.18903e-08,0.45,-9.1624e-08,
1.18913e-08,0.45,8.7044e-08,
1.18923e-08,0.45,-9.1984e-08,
1.18933e-08,0.45,8.57216e-08,
1.18943e-08,0.45,-9.18957e-08,
1.18953e-08,0.45,8.66339e-08,
1.18963e-08,0.45,-9.23674e-08,
1.18973e-08,0.45,8.51677e-08,
1.18983e-08,0.45,-9.68033e-08,
1.18993e-08,0.45,8.89826e-08,
1.19003e-08,0.45,-9.71401e-08,
1.19013e-08,0.45,8.78045e-08,
1.19023e-08,0.45,-9.75847e-08,
1.19033e-08,0.45,8.85569e-08,
1.19043e-08,0.45,-9.76405e-08,
1.19053e-08,0.45,8.71866e-08,
1.19063e-08,0.45,-9.76422e-08,
1.19073e-08,0.45,8.79658e-08,
1.19083e-08,0.45,-9.74057e-08,
1.19093e-08,0.45,8.71479e-08,
1.19103e-08,0.45,-9.68059e-08,
1.19113e-08,0.45,8.80582e-08,
1.19123e-08,0.45,-9.73451e-08,
1.19133e-08,0.45,8.65986e-08,
1.19143e-08,0.45,-9.78956e-08,
1.19153e-08,0.45,8.81756e-08,
1.19163e-08,0.45,-9.74802e-08,
1.19173e-08,0.45,8.68082e-08,
1.19183e-08,0.45,-9.82124e-08,
1.19193e-08,0.45,8.88507e-08,
1.19203e-08,0.45,-9.72369e-08,
1.19213e-08,0.45,8.76742e-08,
1.19223e-08,0.45,-9.79157e-08,
1.19233e-08,0.45,8.90637e-08,
1.19243e-08,0.45,-9.75387e-08,
1.19253e-08,0.45,8.73634e-08,
1.19263e-08,0.45,-9.81884e-08,
1.19273e-08,0.45,8.89201e-08,
1.19283e-08,0.45,-9.83161e-08,
1.19293e-08,0.45,8.88058e-08,
1.19303e-08,0.45,-9.86767e-08,
1.19313e-08,0.45,9.01933e-08,
1.19323e-08,0.45,-9.87046e-08,
1.19333e-08,0.45,9.01573e-08,
1.19343e-08,0.45,-9.76131e-08,
1.19353e-08,0.45,9.13063e-08,
1.19363e-08,0.45,-9.93573e-08,
1.19373e-08,0.45,8.98805e-08,
1.19383e-08,0.45,-9.9173e-08,
1.19393e-08,0.45,8.99942e-08,
1.19403e-08,0.45,-9.91059e-08,
1.19413e-08,0.45,8.99157e-08,
1.19423e-08,0.45,-1.00589e-07,
1.19433e-08,0.45,9.03802e-08,
1.19443e-08,0.45,-1.00156e-07,
1.19453e-08,0.45,9.06421e-08,
1.19463e-08,0.45,-9.97197e-08,
1.19473e-08,0.45,9.05208e-08,
1.19483e-08,0.45,-9.96418e-08,
1.19493e-08,0.45,9.0343e-08,
1.19503e-08,0.45,-9.93963e-08,
1.19513e-08,0.45,8.90487e-08,
1.19523e-08,0.45,-9.92988e-08,
1.19533e-08,0.45,8.88504e-08,
1.19543e-08,0.45,-9.91613e-08,
1.19553e-08,0.45,8.89955e-08,
1.19563e-08,0.45,-9.94127e-08,
1.19573e-08,0.45,8.86854e-08,
1.19583e-08,0.45,-9.96635e-08,
1.19593e-08,0.45,8.71679e-08,
1.19603e-08,0.45,-9.84573e-08,
1.19613e-08,0.45,8.8013e-08,
1.19623e-08,0.45,-9.68238e-08,
1.19633e-08,0.45,8.71608e-08,
1.19643e-08,0.45,-9.64999e-08,
1.19653e-08,0.45,8.77944e-08,
1.19663e-08,0.45,-9.73904e-08,
1.19673e-08,0.45,8.69016e-08,
1.19683e-08,0.45,-9.56227e-08,
1.19693e-08,0.45,8.80073e-08,
1.19703e-08,0.45,-9.69958e-08,
1.19713e-08,0.45,8.63986e-08,
1.19723e-08,0.45,-9.60077e-08,
1.19733e-08,0.45,8.66286e-08,
1.19743e-08,0.45,-9.68634e-08,
1.19753e-08,0.45,8.57548e-08,
1.19763e-08,0.45,-9.66056e-08,
1.19773e-08,0.45,8.61085e-08,
1.19783e-08,0.45,-9.69259e-08,
1.19793e-08,0.45,9.03591e-08,
1.19803e-08,0.45,-9.35958e-08,
1.19813e-08,0.45,9.0605e-08,
1.19823e-08,0.45,-1.02843e-07,
1.19833e-08,0.45,9.15105e-08,
1.19843e-08,0.45,-1.01443e-07,
1.19853e-08,0.45,9.29578e-08,
1.19863e-08,0.45,-1.0556e-07,
1.19873e-08,0.45,9.5494e-08,
1.19883e-08,0.45,-1.02137e-07,
1.19893e-08,0.45,9.62387e-08,
1.19903e-08,0.45,-1.07131e-07,
1.19913e-08,0.45,9.97788e-08,
1.19923e-08,0.45,-1.08243e-07,
1.19933e-08,0.45,9.94342e-08,
1.19943e-08,0.45,-1.08174e-07,
1.19953e-08,0.45,1.00259e-07,
1.19963e-08,0.45,-1.063e-07,
1.19973e-08,0.45,9.81643e-08,
1.19983e-08,0.45,-1.08571e-07,
1.19993e-08,0.45,9.93162e-08,
1.20003e-08,0.45,-1.06465e-07,
1.20013e-08,0.45,9.88511e-08,
1.20023e-08,0.45,-1.10285e-07,
1.20033e-08,0.45,9.92991e-08,
1.20043e-08,0.45,-1.08387e-07,
1.20053e-08,0.45,1.01065e-07,
1.20063e-08,0.45,-1.10241e-07,
1.20073e-08,0.45,9.88463e-08,
1.20083e-08,0.45,-1.09983e-07,
1.20093e-08,0.45,9.83085e-08,
1.20103e-08,0.45,-1.11874e-07,
1.20113e-08,0.45,9.80051e-08,
1.20123e-08,0.45,-1.10001e-07,
1.20133e-08,0.45,9.68034e-08,
1.20143e-08,0.45,-1.13259e-07,
1.20153e-08,0.45,9.50892e-08,
1.20163e-08,0.45,-1.11281e-07,
1.20173e-08,0.45,9.44479e-08,
1.20183e-08,0.45,-1.11769e-07,
1.20193e-08,0.45,9.35747e-08,
1.20203e-08,0.45,-1.07196e-07,
1.20213e-08,0.45,9.43831e-08,
1.20223e-08,0.45,-9.56704e-08,
1.20233e-08,0.45,9.80996e-08,
1.20243e-08,0.45,-9.16258e-08,
1.20253e-08,0.45,1.00147e-07,
1.20263e-08,0.45,-9.17791e-08,
1.20273e-08,0.45,9.88152e-08,
1.20283e-08,0.45,-1.07027e-07,
1.20293e-08,0.45,8.71936e-08,
1.20303e-08,0.45,-1.06412e-07,
1.20313e-08,0.45,8.42376e-08,
1.20323e-08,0.45,-1.03221e-07,
1.20333e-08,0.45,8.67467e-08,
1.20343e-08,0.45,-1.0858e-07,
1.20353e-08,0.45,9.72651e-08,
1.20363e-08,0.45,-9.30009e-08,
1.20373e-08,0.45,8.95212e-08,
1.20383e-08,0.45,-1.05613e-07,
1.20393e-08,0.45,7.93318e-08,
1.20403e-08,0.45,-1.00034e-07,
1.20413e-08,0.45,8.06233e-08,
1.20423e-08,0.45,-1.03334e-07,
1.20433e-08,0.45,7.99842e-08,
1.20443e-08,0.45,-9.8512e-08,
1.20453e-08,0.45,7.89582e-08,
1.20463e-08,0.45,-1.01704e-07,
1.20473e-08,0.45,7.98312e-08,
1.20483e-08,0.45,-1.02523e-07,
1.20493e-08,0.45,7.78058e-08,
1.20503e-08,0.45,-9.76036e-08,
1.20513e-08,0.45,7.93396e-08,
1.20523e-08,0.45,-1.05404e-07,
1.20533e-08,0.45,9.46521e-08,
1.20543e-08,0.45,-8.64513e-08,
1.20553e-08,0.45,8.40993e-08,
1.20563e-08,0.45,-9.67455e-08,
1.20573e-08,0.45,9.03578e-08,
1.20583e-08,0.45,-8.92487e-08,
1.20593e-08,0.45,8.80393e-08,
1.20603e-08,0.45,-9.86094e-08,
1.20613e-08,0.45,9.06838e-08,
1.20623e-08,0.45,-9.07692e-08,
1.20633e-08,0.45,8.66673e-08,
1.20643e-08,0.45,-1.01375e-07,
1.20653e-08,0.45,9.07314e-08,
1.20663e-08,0.45,-9.3357e-08,
1.20673e-08,0.45,8.75516e-08,
1.20683e-08,0.45,-9.93642e-08,
1.20693e-08,0.45,8.77462e-08,
1.20703e-08,0.45,-9.71103e-08,
1.20713e-08,0.45,8.48178e-08,
1.20723e-08,0.45,-1.00689e-07,
1.20733e-08,0.45,9.03042e-08,
1.20743e-08,0.45,-9.76554e-08,
1.20753e-08,0.45,8.22516e-08,
1.20763e-08,0.45,-9.67531e-08,
1.20773e-08,0.45,8.45071e-08,
1.20783e-08,0.45,-9.62619e-08,
1.20793e-08,0.45,8.48003e-08,
1.20803e-08,0.45,-9.47988e-08,
1.20813e-08,0.45,8.5262e-08,
1.20823e-08,0.45,-9.63265e-08,
1.20833e-08,0.45,8.56501e-08,
1.20843e-08,0.45,-9.48817e-08,
1.20853e-08,0.45,8.56956e-08,
1.20863e-08,0.45,-9.59772e-08,
1.20873e-08,0.45,8.66236e-08,
1.20883e-08,0.45,-9.40396e-08,
1.20893e-08,0.45,8.40138e-08,
1.20903e-08,0.45,-9.67348e-08,
1.20913e-08,0.45,8.54907e-08,
1.20923e-08,0.45,-9.60619e-08,
1.20933e-08,0.45,8.39946e-08,
1.20943e-08,0.45,-9.66369e-08,
1.20953e-08,0.45,8.52295e-08,
1.20963e-08,0.45,-9.63625e-08,
1.20973e-08,0.45,8.45572e-08,
1.20983e-08,0.45,-9.6743e-08,
1.20993e-08,0.45,8.51971e-08,
1.21003e-08,0.45,-9.62987e-08,
1.21013e-08,0.45,8.46131e-08,
1.21023e-08,0.45,-1.02475e-07,
1.21033e-08,0.45,8.14429e-08,
1.21043e-08,0.45,-1.01212e-07,
1.21053e-08,0.45,8.12891e-08,
1.21063e-08,0.45,-9.99185e-08,
1.21073e-08,0.45,8.08191e-08,
1.21083e-08,0.45,-1.01433e-07,
1.21093e-08,0.45,8.11878e-08,
1.21103e-08,0.45,-1.03466e-07,
1.21113e-08,0.45,8.25693e-08,
1.21123e-08,0.45,-1.00613e-07,
1.21133e-08,0.45,8.03839e-08,
1.21143e-08,0.45,-1.02579e-07,
1.21153e-08,0.45,8.22271e-08,
1.21163e-08,0.45,-1.01093e-07,
1.21173e-08,0.45,8.0455e-08,
1.21183e-08,0.45,-1.02508e-07,
1.21193e-08,0.45,8.04601e-08,
1.21203e-08,0.45,-1.00608e-07,
1.21213e-08,0.45,8.07911e-08,
1.21223e-08,0.45,-1.00386e-07,
1.21233e-08,0.45,8.13488e-08,
1.21243e-08,0.45,-1.00006e-07,
1.21253e-08,0.45,8.07123e-08,
1.21263e-08,0.45,-1.00261e-07,
1.21273e-08,0.45,8.11571e-08,
1.21283e-08,0.45,-9.99949e-08,
1.21293e-08,0.45,8.04493e-08,
1.21303e-08,0.45,-1.00247e-07,
1.21313e-08,0.45,8.08939e-08,
1.21323e-08,0.45,-1.00199e-07,
1.21333e-08,0.45,8.02887e-08,
1.21343e-08,0.45,-1.0055e-07,
1.21353e-08,0.45,8.09113e-08,
1.21363e-08,0.45,-1.00196e-07,
1.21373e-08,0.45,8.08151e-08,
1.21383e-08,0.45,-1.0084e-07,
1.21393e-08,0.45,8.10081e-08,
1.21403e-08,0.45,-1.00322e-07,
1.21413e-08,0.45,8.04818e-08,
1.21423e-08,0.45,-1.00734e-07,
1.21433e-08,0.45,8.55385e-08,
1.21443e-08,0.45,-9.56441e-08,
1.21453e-08,0.45,8.46876e-08,
1.21463e-08,0.45,-9.78059e-08,
1.21473e-08,0.45,8.46981e-08,
1.21483e-08,0.45,-9.72864e-08,
1.21493e-08,0.45,8.38911e-08,
1.21503e-08,0.45,-9.7475e-08,
1.21513e-08,0.45,8.47607e-08,
1.21523e-08,0.45,-9.72211e-08,
1.21533e-08,0.45,8.41061e-08,
1.21543e-08,0.45,-9.74294e-08,
1.21553e-08,0.45,8.44612e-08,
1.21563e-08,0.45,-9.81144e-08,
1.21573e-08,0.45,8.35871e-08,
1.21583e-08,0.45,-9.79804e-08,
1.21593e-08,0.45,8.2098e-08,
1.21603e-08,0.45,-9.63735e-08,
1.21613e-08,0.45,8.42349e-08,
1.21623e-08,0.45,-9.83258e-08,
1.21633e-08,0.45,8.1999e-08,
1.21643e-08,0.45,-9.64997e-08,
1.21653e-08,0.45,8.42629e-08,
1.21663e-08,0.45,-9.87435e-08,
1.21673e-08,0.45,8.16916e-08,
1.21683e-08,0.45,-9.6555e-08,
1.21693e-08,0.45,8.38848e-08,
1.21703e-08,0.45,-9.55321e-08,
1.21713e-08,0.45,8.0034e-08,
1.21723e-08,0.45,-9.59797e-08,
1.21733e-08,0.45,8.07096e-08,
1.21743e-08,0.45,-9.58283e-08,
1.21753e-08,0.45,8.11376e-08,
1.21763e-08,0.45,-9.47938e-08,
1.21773e-08,0.45,7.98817e-08,
1.21783e-08,0.45,-9.43618e-08,
1.21793e-08,0.45,8.03217e-08,
1.21803e-08,0.45,-9.55352e-08,
1.21813e-08,0.45,8.08007e-08,
1.21823e-08,0.45,-9.44381e-08,
1.21833e-08,0.45,7.89712e-08,
1.21843e-08,0.45,-9.67558e-08,
1.21853e-08,0.45,7.75142e-08,
1.21863e-08,0.45,-9.61494e-08,
1.21873e-08,0.45,7.78982e-08,
1.21883e-08,0.45,-9.6121e-08,
1.21893e-08,0.45,7.82541e-08,
1.21903e-08,0.45,-9.55225e-08,
1.21913e-08,0.45,7.80211e-08,
1.21923e-08,0.45,-9.58598e-08,
1.21933e-08,0.45,7.82347e-08,
1.21943e-08,0.45,-9.53853e-08,
1.21953e-08,0.45,7.7742e-08,
1.21963e-08,0.45,-9.5703e-08,
1.21973e-08,0.45,7.81923e-08,
1.21983e-08,0.45,-9.50622e-08,
1.21993e-08,0.45,7.7355e-08,
1.22003e-08,0.45,-9.55244e-08,
1.22013e-08,0.45,7.766e-08,
1.22023e-08,0.45,-9.53899e-08,
1.22033e-08,0.45,7.70055e-08,
1.22043e-08,0.45,-9.60022e-08,
1.22053e-08,0.45,7.73992e-08,
1.22063e-08,0.45,-9.53847e-08,
1.22073e-08,0.45,7.68559e-08,
1.22083e-08,0.45,-9.58906e-08,
1.22093e-08,0.45,7.84585e-08,
1.22103e-08,0.45,-9.54832e-08,
1.22113e-08,0.45,7.69787e-08,
1.22123e-08,0.45,-9.63701e-08,
1.22133e-08,0.45,7.70842e-08,
1.22143e-08,0.45,-9.45586e-08,
1.22153e-08,0.45,7.63567e-08,
1.22163e-08,0.45,-9.4975e-08,
1.22173e-08,0.45,7.70455e-08,
1.22183e-08,0.45,-9.45436e-08,
1.22193e-08,0.45,7.65492e-08,
1.22203e-08,0.45,-9.49121e-08,
1.22213e-08,0.45,7.67687e-08,
1.22223e-08,0.45,-9.43996e-08,
1.22233e-08,0.45,7.76156e-08,
1.22243e-08,0.45,-9.31285e-08,
1.22253e-08,0.45,8.00297e-08,
1.22263e-08,0.45,-9.08521e-08,
1.22273e-08,0.45,7.83337e-08,
1.22283e-08,0.45,-9.20723e-08,
1.22293e-08,0.45,8.0101e-08,
1.22303e-08,0.45,-9.09946e-08,
1.22313e-08,0.45,7.83764e-08,
1.22323e-08,0.45,-9.15978e-08,
1.22333e-08,0.45,7.8401e-08,
1.22343e-08,0.45,-9.34114e-08,
1.22353e-08,0.45,7.86108e-08,
1.22363e-08,0.45,-9.20316e-08,
1.22373e-08,0.45,7.80628e-08,
1.22383e-08,0.45,-9.15501e-08,
1.22393e-08,0.45,7.86733e-08,
1.22403e-08,0.45,-9.0606e-08,
1.22413e-08,0.45,7.83029e-08,
1.22423e-08,0.45,-9.14379e-08,
1.22433e-08,0.45,7.88851e-08,
1.22443e-08,0.45,-9.21769e-08,
1.22453e-08,0.45,7.71621e-08,
1.22463e-08,0.45,-9.26008e-08,
1.22473e-08,0.45,7.78101e-08,
1.22483e-08,0.45,-9.28983e-08,
1.22493e-08,0.45,7.65763e-08,
1.22503e-08,0.45,-9.49553e-08,
1.22513e-08,0.45,7.71958e-08,
1.22523e-08,0.45,-9.40532e-08,
1.22533e-08,0.45,7.45611e-08,
1.22543e-08,0.45,-9.58019e-08,
1.22553e-08,0.45,7.6277e-08,
1.22563e-08,0.45,-9.54317e-08,
1.22573e-08,0.45,7.53959e-08,
1.22583e-08,0.45,-9.70591e-08,
1.22593e-08,0.45,7.55296e-08,
1.22603e-08,0.45,-9.66547e-08,
1.22613e-08,0.45,7.64815e-08,
1.22623e-08,0.45,-9.69528e-08,
1.22633e-08,0.45,7.52888e-08,
1.22643e-08,0.45,-9.66351e-08,
1.22653e-08,0.45,7.55229e-08,
1.22663e-08,0.45,-9.77466e-08,
1.22673e-08,0.45,7.54804e-08,
1.22683e-08,0.45,-9.68982e-08,
1.22693e-08,0.45,7.51635e-08,
1.22703e-08,0.45,-9.79478e-08,
1.22713e-08,0.45,7.53327e-08,
1.22723e-08,0.45,-9.70376e-08,
1.22733e-08,0.45,7.77689e-08,
1.22743e-08,0.45,-9.5032e-08,
1.22753e-08,0.45,7.71293e-08,
1.22763e-08,0.45,-9.49554e-08,
1.22773e-08,0.45,7.79545e-08,
1.22783e-08,0.45,-9.49843e-08,
1.22793e-08,0.45,7.79167e-08,
1.22803e-08,0.45,-9.53388e-08,
1.22813e-08,0.45,7.92206e-08,
1.22823e-08,0.45,-9.51507e-08,
1.22833e-08,0.45,7.94513e-08,
1.22843e-08,0.45,-9.55404e-08,
1.22853e-08,0.45,7.94564e-08,
1.22863e-08,0.45,-9.5347e-08,
1.22873e-08,0.45,7.97192e-08,
1.22883e-08,0.45,-9.63515e-08,
1.22893e-08,0.45,7.98563e-08,
1.22903e-08,0.45,-9.63603e-08,
1.22913e-08,0.45,7.9826e-08,
1.22923e-08,0.45,-9.64299e-08,
1.22933e-08,0.45,8.00705e-08,
1.22943e-08,0.45,-9.68835e-08,
1.22953e-08,0.45,7.81862e-08,
1.22963e-08,0.45,-9.77276e-08,
1.22973e-08,0.45,7.87358e-08,
1.22983e-08,0.45,-9.56884e-08,
1.22993e-08,0.45,7.96103e-08,
1.23003e-08,0.45,-9.87593e-08,
1.23013e-08,0.45,8.01943e-08,
1.23023e-08,0.45,-9.56019e-08,
1.23033e-08,0.45,8.18665e-08,
1.23043e-08,0.45,-9.67361e-08,
1.23053e-08,0.45,8.15511e-08,
1.23063e-08,0.45,-9.52929e-08,
1.23073e-08,0.45,8.24736e-08,
1.23083e-08,0.45,-9.67955e-08,
1.23093e-08,0.45,8.14513e-08,
1.23103e-08,0.45,-9.52547e-08,
1.23113e-08,0.45,8.29861e-08,
1.23123e-08,0.45,-9.65821e-08,
1.23133e-08,0.45,8.1765e-08,
1.23143e-08,0.45,-9.49457e-08,
1.23153e-08,0.45,8.16868e-08,
1.23163e-08,0.45,-9.71916e-08,
1.23173e-08,0.45,8.07284e-08,
1.23183e-08,0.45,-9.54098e-08,
1.23193e-08,0.45,8.17472e-08,
1.23203e-08,0.45,-9.73319e-08,
1.23213e-08,0.45,8.10341e-08,
1.23223e-08,0.45,-9.49756e-08,
1.23233e-08,0.45,8.20348e-08,
1.23243e-08,0.45,-9.70585e-08,
1.23253e-08,0.45,8.13116e-08,
1.23263e-08,0.45,-9.53473e-08,
1.23273e-08,0.45,8.21935e-08,
1.23283e-08,0.45,-9.76221e-08,
1.23293e-08,0.45,7.87622e-08,
1.23303e-08,0.45,-9.54264e-08,
1.23313e-08,0.45,8.43984e-08,
1.23323e-08,0.45,-9.80669e-08,
1.23333e-08,0.45,8.32819e-08,
1.23343e-08,0.45,-9.58004e-08,
1.23353e-08,0.45,8.41867e-08,
1.23363e-08,0.45,-9.75457e-08,
1.23373e-08,0.45,8.31555e-08,
1.23383e-08,0.45,-9.57711e-08,
1.23393e-08,0.45,8.38398e-08,
1.23403e-08,0.45,-9.7535e-08,
1.23413e-08,0.45,8.30055e-08,
1.23423e-08,0.45,-9.60678e-08,
1.23433e-08,0.45,8.36636e-08,
1.23443e-08,0.45,-9.8052e-08,
1.23453e-08,0.45,8.2796e-08,
1.23463e-08,0.45,-9.59581e-08,
1.23473e-08,0.45,8.33689e-08,
1.23483e-08,0.45,-1.00317e-07,
1.23493e-08,0.45,8.18959e-08,
1.23503e-08,0.45,-9.75123e-08,
1.23513e-08,0.45,8.19545e-08,
1.23523e-08,0.45,-1.00473e-07,
1.23533e-08,0.45,8.24781e-08,
1.23543e-08,0.45,-9.75541e-08,
1.23553e-08,0.45,8.31365e-08,
1.23563e-08,0.45,-1.00136e-07,
1.23573e-08,0.45,8.06771e-08,
1.23583e-08,0.45,-9.82745e-08,
1.23593e-08,0.45,8.39848e-08,
1.23603e-08,0.45,-9.92719e-08,
1.23613e-08,0.45,8.03364e-08,
1.23623e-08,0.45,-9.72783e-08,
1.23633e-08,0.45,8.28848e-08,
1.23643e-08,0.45,-9.96335e-08,
1.23653e-08,0.45,8.03772e-08,
1.23663e-08,0.45,-9.73215e-08,
1.23673e-08,0.45,8.23771e-08,
1.23683e-08,0.45,-9.966e-08,
1.23693e-08,0.45,8.04733e-08,
1.23703e-08,0.45,-9.72588e-08,
1.23713e-08,0.45,8.29675e-08,
1.23723e-08,0.45,-9.91203e-08,
1.23733e-08,0.45,8.0526e-08,
1.23743e-08,0.45,-9.73279e-08,
1.23753e-08,0.45,8.23145e-08,
1.23763e-08,0.45,-9.91561e-08,
1.23773e-08,0.45,7.96589e-08,
1.23783e-08,0.45,-9.73247e-08,
1.23793e-08,0.45,8.20959e-08,
1.23803e-08,0.45,-9.91592e-08,
1.23813e-08,0.45,7.94178e-08,
1.23823e-08,0.45,-9.75028e-08,
1.23833e-08,0.45,8.1795e-08,
1.23843e-08,0.45,-9.92912e-08,
1.23853e-08,0.45,7.89465e-08,
1.23863e-08,0.45,-9.7122e-08,
1.23873e-08,0.45,8.12808e-08,
1.23883e-08,0.45,-9.88641e-08,
1.23893e-08,0.45,7.91982e-08,
1.23903e-08,0.45,-9.77834e-08,
1.23913e-08,0.45,8.141e-08,
1.23923e-08,0.45,-9.88245e-08,
1.23933e-08,0.45,7.93464e-08,
1.23943e-08,0.45,-9.71524e-08,
1.23953e-08,0.45,8.09298e-08,
1.23963e-08,0.45,-9.94082e-08,
1.23973e-08,0.45,7.88286e-08,
1.23983e-08,0.45,-9.75011e-08,
1.23993e-08,0.45,8.1179e-08,
1.24003e-08,0.45,-9.95624e-08,
1.24013e-08,0.45,7.84232e-08,
1.24023e-08,0.45,-9.79422e-08,
1.24033e-08,0.45,8.07869e-08,
1.24043e-08,0.45,-9.9843e-08,
1.24053e-08,0.45,7.83473e-08,
1.24063e-08,0.45,-9.85567e-08,
1.24073e-08,0.45,7.98448e-08,
1.24083e-08,0.45,-9.99349e-08,
1.24093e-08,0.45,8.07776e-08,
1.24103e-08,0.45,-9.71314e-08,
1.24113e-08,0.45,8.0851e-08,
1.24123e-08,0.45,-9.89268e-08,
1.24133e-08,0.45,7.58382e-08,
1.24143e-08,0.45,-1.00047e-07,
1.24153e-08,0.45,7.93809e-08,
1.24163e-08,0.45,-9.73781e-08,
1.24173e-08,0.45,7.61697e-08,
1.24183e-08,0.45,-9.7622e-08,
1.24193e-08,0.45,7.89581e-08,
1.24203e-08,0.45,-9.74665e-08,
1.24213e-08,0.45,7.57218e-08,
1.24223e-08,0.45,-9.74542e-08,
1.24233e-08,0.45,7.83765e-08,
1.24243e-08,0.45,-9.66573e-08,
1.24253e-08,0.45,7.64468e-08,
1.24263e-08,0.45,-9.79949e-08,
1.24273e-08,0.45,7.84531e-08,
1.24283e-08,0.45,-9.71758e-08,
1.24293e-08,0.45,7.66043e-08,
1.24303e-08,0.45,-9.76464e-08,
1.24313e-08,0.45,7.81088e-08,
1.24323e-08,0.45,-9.68442e-08,
1.24333e-08,0.45,7.62527e-08,
1.24343e-08,0.45,-9.79479e-08,
1.24353e-08,0.45,7.80628e-08,
1.24363e-08,0.45,-9.67069e-08,
1.24373e-08,0.45,7.63838e-08,
1.24383e-08,0.45,-9.80808e-08,
1.24393e-08,0.45,7.73145e-08,
1.24403e-08,0.45,-9.67228e-08,
1.24413e-08,0.45,7.56655e-08,
1.24423e-08,0.45,-9.79214e-08,
1.24433e-08,0.45,7.72675e-08,
1.24443e-08,0.45,-9.8752e-08,
1.24453e-08,0.45,7.40076e-08,
1.24463e-08,0.45,-9.80666e-08,
1.24473e-08,0.45,7.6735e-08,
1.24483e-08,0.45,-9.88721e-08,
