26:*******************************************,
Transient Analysis,
Mon Nov 14 20:23:51 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
2.26323e-08,0.45,1.38051e-08,
2.26333e-08,0.45,-1.16311e-08,
2.26343e-08,0.45,1.63143e-08,
2.26353e-08,0.45,-9.48602e-09,
2.26363e-08,0.45,1.40499e-08,
2.26373e-08,0.45,-1.1581e-08,
2.26383e-08,0.45,1.60556e-08,
2.26393e-08,0.45,-9.50253e-09,
2.26403e-08,0.45,1.38664e-08,
2.26413e-08,0.45,-1.14972e-08,
2.26423e-08,0.45,1.58547e-08,
2.26433e-08,0.45,-9.475e-09,
2.26443e-08,0.45,1.32656e-08,
2.26453e-08,0.45,-1.10465e-08,
2.26463e-08,0.45,1.60555e-08,
2.26473e-08,0.45,-9.5605e-09,
2.26483e-08,0.45,1.31668e-08,
2.26493e-08,0.45,-1.0994e-08,
2.26503e-08,0.45,1.65896e-08,
2.26513e-08,0.45,-9.5618e-09,
2.26523e-08,0.45,1.37854e-08,
2.26533e-08,0.45,-1.09378e-08,
2.26543e-08,0.45,1.65721e-08,
2.26553e-08,0.45,-9.52878e-09,
2.26563e-08,0.45,1.37833e-08,
2.26573e-08,0.45,-1.10039e-08,
2.26583e-08,0.45,1.65346e-08,
2.26593e-08,0.45,-9.63269e-09,
2.26603e-08,0.45,1.33099e-08,
2.26613e-08,0.45,-9.67825e-09,
2.26623e-08,0.45,1.53552e-08,
2.26633e-08,0.45,-9.17017e-09,
2.26643e-08,0.45,1.40578e-08,
2.26653e-08,0.45,-1.05428e-08,
2.26663e-08,0.45,1.50468e-08,
2.26673e-08,0.45,-9.89998e-09,
2.26683e-08,0.45,1.34644e-08,
2.26693e-08,0.45,-1.1072e-08,
2.26703e-08,0.45,1.46179e-08,
2.26713e-08,0.45,-1.00242e-08,
2.26723e-08,0.45,1.31501e-08,
2.26733e-08,0.45,-1.16201e-08,
2.26743e-08,0.45,1.45346e-08,
2.26753e-08,0.45,-9.12107e-09,
2.26763e-08,0.45,1.44322e-08,
2.26773e-08,0.45,-1.08937e-08,
2.26783e-08,0.45,1.51855e-08,
2.26793e-08,0.45,-9.33339e-09,
2.26803e-08,0.45,1.74084e-08,
2.26813e-08,0.45,-1.27899e-08,
2.26823e-08,0.45,1.37891e-08,
2.26833e-08,0.45,-9.35616e-09,
2.26843e-08,0.45,1.70995e-08,
2.26853e-08,0.45,-1.25024e-08,
2.26863e-08,0.45,1.36546e-08,
2.26873e-08,0.45,-8.89567e-09,
2.26883e-08,0.45,1.68189e-08,
2.26893e-08,0.45,-1.2596e-08,
2.26903e-08,0.45,1.3147e-08,
2.26913e-08,0.45,-9.27463e-09,
2.26923e-08,0.45,1.64566e-08,
2.26933e-08,0.45,-1.29218e-08,
2.26943e-08,0.45,1.28225e-08,
2.26953e-08,0.45,-9.65209e-09,
2.26963e-08,0.45,1.60301e-08,
2.26973e-08,0.45,-1.30402e-08,
2.26983e-08,0.45,1.25648e-08,
2.26993e-08,0.45,-9.9728e-09,
2.27003e-08,0.45,1.55646e-08,
2.27013e-08,0.45,-1.35509e-08,
2.27023e-08,0.45,1.23429e-08,
2.27033e-08,0.45,-1.05384e-08,
2.27043e-08,0.45,1.53274e-08,
2.27053e-08,0.45,-1.39571e-08,
2.27063e-08,0.45,1.19394e-08,
2.27073e-08,0.45,-1.09249e-08,
2.27083e-08,0.45,1.47957e-08,
2.27093e-08,0.45,-1.43688e-08,
2.27103e-08,0.45,1.15905e-08,
2.27113e-08,0.45,-1.12914e-08,
2.27123e-08,0.45,1.43747e-08,
2.27133e-08,0.45,-1.47675e-08,
2.27143e-08,0.45,1.11166e-08,
2.27153e-08,0.45,-1.18592e-08,
2.27163e-08,0.45,1.39447e-08,
2.27173e-08,0.45,-1.5143e-08,
2.27183e-08,0.45,1.06533e-08,
2.27193e-08,0.45,-1.22069e-08,
2.27203e-08,0.45,1.34452e-08,
2.27213e-08,0.45,-1.53591e-08,
2.27223e-08,0.45,1.02463e-08,
2.27233e-08,0.45,-1.26787e-08,
2.27243e-08,0.45,1.30029e-08,
2.27253e-08,0.45,-1.57615e-08,
2.27263e-08,0.45,9.85226e-09,
2.27273e-08,0.45,-1.31686e-08,
2.27283e-08,0.45,1.61713e-08,
2.27293e-08,0.45,-1.42429e-08,
2.27303e-08,0.45,1.51387e-08,
2.27313e-08,0.45,-1.08732e-08,
2.27323e-08,0.45,1.84042e-08,
2.27333e-08,0.45,-1.37713e-08,
2.27343e-08,0.45,1.54432e-08,
2.27353e-08,0.45,-1.08332e-08,
2.27363e-08,0.45,1.84021e-08,
2.27373e-08,0.45,-1.35701e-08,
2.27383e-08,0.45,1.56316e-08,
2.27393e-08,0.45,-1.10107e-08,
2.27403e-08,0.45,1.83406e-08,
2.27413e-08,0.45,-1.34391e-08,
2.27423e-08,0.45,1.58922e-08,
2.27433e-08,0.45,-1.05901e-08,
2.27443e-08,0.45,1.77342e-08,
2.27453e-08,0.45,-1.31456e-08,
2.27463e-08,0.45,1.50738e-08,
2.27473e-08,0.45,-1.06913e-08,
2.27483e-08,0.45,1.77584e-08,
2.27493e-08,0.45,-1.31014e-08,
2.27503e-08,0.45,1.5045e-08,
2.27513e-08,0.45,-1.06301e-08,
2.27523e-08,0.45,1.76818e-08,
2.27533e-08,0.45,-1.29535e-08,
2.27543e-08,0.45,1.50248e-08,
2.27553e-08,0.45,-1.05841e-08,
2.27563e-08,0.45,1.77982e-08,
2.27573e-08,0.45,-1.27599e-08,
2.27583e-08,0.45,1.54481e-08,
2.27593e-08,0.45,-1.08057e-08,
2.27603e-08,0.45,1.74438e-08,
2.27613e-08,0.45,-1.29141e-08,
2.27623e-08,0.45,1.55311e-08,
2.27633e-08,0.45,-1.09257e-08,
2.27643e-08,0.45,1.76347e-08,
2.27653e-08,0.45,-1.2573e-08,
2.27663e-08,0.45,1.55962e-08,
2.27673e-08,0.45,-1.05135e-08,
2.27683e-08,0.45,1.76363e-08,
2.27693e-08,0.45,-1.27461e-08,
2.27703e-08,0.45,1.5708e-08,
2.27713e-08,0.45,-1.08575e-08,
2.27723e-08,0.45,1.72846e-08,
2.27733e-08,0.45,-1.30083e-08,
2.27743e-08,0.45,1.53584e-08,
2.27753e-08,0.45,-1.0701e-08,
2.27763e-08,0.45,1.74205e-08,
2.27773e-08,0.45,-1.29836e-08,
2.27783e-08,0.45,1.52739e-08,
2.27793e-08,0.45,-1.14352e-08,
2.27803e-08,0.45,1.68685e-08,
2.27813e-08,0.45,-1.26379e-08,
2.27823e-08,0.45,1.52602e-08,
2.27833e-08,0.45,-1.09173e-08,
2.27843e-08,0.45,1.71262e-08,
2.27853e-08,0.45,-1.26393e-08,
2.27863e-08,0.45,1.50068e-08,
2.27873e-08,0.45,-1.10176e-08,
2.27883e-08,0.45,1.68115e-08,
2.27893e-08,0.45,-1.26411e-08,
2.27903e-08,0.45,1.50843e-08,
2.27913e-08,0.45,-1.47331e-08,
2.27923e-08,0.45,1.79461e-08,
2.27933e-08,0.45,-1.65595e-08,
2.27943e-08,0.45,1.75019e-08,
2.27953e-08,0.45,-1.5058e-08,
2.27963e-08,0.45,1.73626e-08,
2.27973e-08,0.45,-1.58985e-08,
2.27983e-08,0.45,1.71427e-08,
2.27993e-08,0.45,-1.51478e-08,
2.28003e-08,0.45,1.70928e-08,
2.28013e-08,0.45,-1.58292e-08,
2.28023e-08,0.45,1.6768e-08,
2.28033e-08,0.45,-1.48885e-08,
2.28043e-08,0.45,1.65318e-08,
2.28053e-08,0.45,-1.60554e-08,
2.28063e-08,0.45,1.66036e-08,
2.28073e-08,0.45,-1.51016e-08,
2.28083e-08,0.45,1.64653e-08,
2.28093e-08,0.45,-1.6357e-08,
2.28103e-08,0.45,1.63845e-08,
2.28113e-08,0.45,-1.52278e-08,
2.28123e-08,0.45,1.63024e-08,
2.28133e-08,0.45,-1.65268e-08,
2.28143e-08,0.45,1.58917e-08,
2.28153e-08,0.45,-1.58365e-08,
2.28163e-08,0.45,1.59623e-08,
2.28173e-08,0.45,-1.70717e-08,
2.28183e-08,0.45,1.56403e-08,
2.28193e-08,0.45,-1.57174e-08,
2.28203e-08,0.45,1.59057e-08,
2.28213e-08,0.45,-1.72538e-08,
2.28223e-08,0.45,1.62448e-08,
2.28233e-08,0.45,-1.60562e-08,
2.28243e-08,0.45,1.54529e-08,
2.28253e-08,0.45,-1.67015e-08,
2.28263e-08,0.45,1.62908e-08,
2.28273e-08,0.45,-1.62966e-08,
2.28283e-08,0.45,1.54418e-08,
2.28293e-08,0.45,-1.58192e-08,
2.28303e-08,0.45,1.51887e-08,
2.28313e-08,0.45,-1.66943e-08,
2.28323e-08,0.45,1.54344e-08,
2.28333e-08,0.45,-1.63761e-08,
2.28343e-08,0.45,1.50554e-08,
2.28353e-08,0.45,-1.70075e-08,
2.28363e-08,0.45,1.53858e-08,
2.28373e-08,0.45,-1.65951e-08,
2.28383e-08,0.45,1.49179e-08,
2.28393e-08,0.45,-1.71697e-08,
2.28403e-08,0.45,1.52506e-08,
2.28413e-08,0.45,-1.66694e-08,
2.28423e-08,0.45,1.41847e-08,
2.28433e-08,0.45,-1.70695e-08,
2.28443e-08,0.45,1.47048e-08,
2.28453e-08,0.45,-1.66478e-08,
2.28463e-08,0.45,1.41164e-08,
2.28473e-08,0.45,-1.71342e-08,
2.28483e-08,0.45,1.45237e-08,
2.28493e-08,0.45,-1.68306e-08,
2.28503e-08,0.45,1.40085e-08,
2.28513e-08,0.45,-1.73839e-08,
2.28523e-08,0.45,1.42832e-08,
2.28533e-08,0.45,-1.73381e-08,
2.28543e-08,0.45,1.36081e-08,
2.28553e-08,0.45,-1.78249e-08,
2.28563e-08,0.45,1.43137e-08,
2.28573e-08,0.45,-1.75413e-08,
2.28583e-08,0.45,1.39204e-08,
2.28593e-08,0.45,-1.81162e-08,
2.28603e-08,0.45,1.41767e-08,
2.28613e-08,0.45,-1.78319e-08,
2.28623e-08,0.45,1.37134e-08,
2.28633e-08,0.45,-1.83016e-08,
2.28643e-08,0.45,1.4071e-08,
2.28653e-08,0.45,-1.82565e-08,
2.28663e-08,0.45,1.02363e-08,
2.28673e-08,0.45,-2.15643e-08,
2.28683e-08,0.45,1.39618e-08,
2.28693e-08,0.45,-1.80365e-08,
2.28703e-08,0.45,9.87719e-09,
2.28713e-08,0.45,-2.08374e-08,
2.28723e-08,0.45,1.35527e-08,
2.28733e-08,0.45,-1.74322e-08,
2.28743e-08,0.45,1.09513e-08,
2.28753e-08,0.45,-2.05359e-08,
2.28763e-08,0.45,1.1524e-08,
2.28773e-08,0.45,-1.72753e-08,
2.28783e-08,0.45,8.7965e-09,
2.28793e-08,0.45,-2.0428e-08,
2.28803e-08,0.45,1.17271e-08,
2.28813e-08,0.45,-1.77452e-08,
2.28823e-08,0.45,8.54924e-09,
2.28833e-08,0.45,-2.08262e-08,
2.28843e-08,0.45,1.14912e-08,
2.28853e-08,0.45,-1.77507e-08,
2.28863e-08,0.45,8.37204e-09,
2.28873e-08,0.45,-2.09968e-08,
2.28883e-08,0.45,1.11685e-08,
2.28893e-08,0.45,-1.7963e-08,
2.28903e-08,0.45,8.23016e-09,
2.28913e-08,0.45,-2.06829e-08,
2.28923e-08,0.45,1.09251e-08,
2.28933e-08,0.45,-1.80483e-08,
2.28943e-08,0.45,7.94445e-09,
2.28953e-08,0.45,-2.09995e-08,
2.28963e-08,0.45,1.07886e-08,
2.28973e-08,0.45,-1.82322e-08,
2.28983e-08,0.45,7.8181e-09,
2.28993e-08,0.45,-2.14734e-08,
2.29003e-08,0.45,1.04336e-08,
2.29013e-08,0.45,-1.85276e-08,
2.29023e-08,0.45,7.66068e-09,
2.29033e-08,0.45,-2.17292e-08,
2.29043e-08,0.45,1.01094e-08,
2.29053e-08,0.45,-1.92978e-08,
2.29063e-08,0.45,6.85508e-09,
2.29073e-08,0.45,-2.13701e-08,
2.29083e-08,0.45,9.52439e-09,
2.29093e-08,0.45,-1.87999e-08,
2.29103e-08,0.45,6.81838e-09,
2.29113e-08,0.45,-2.17659e-08,
2.29123e-08,0.45,9.10528e-09,
2.29133e-08,0.45,-1.91591e-08,
2.29143e-08,0.45,6.47518e-09,
2.29153e-08,0.45,-2.17718e-08,
2.29163e-08,0.45,8.6126e-09,
2.29173e-08,0.45,-1.95122e-08,
2.29183e-08,0.45,6.11973e-09,
2.29193e-08,0.45,-2.20159e-08,
2.29203e-08,0.45,7.95232e-09,
2.29213e-08,0.45,-1.99905e-08,
2.29223e-08,0.45,5.85375e-09,
2.29233e-08,0.45,-2.2337e-08,
2.29243e-08,0.45,7.92585e-09,
2.29253e-08,0.45,-2.01838e-08,
2.29263e-08,0.45,8.99174e-09,
2.29273e-08,0.45,-1.74732e-08,
2.29283e-08,0.45,1.36029e-08,
2.29293e-08,0.45,-1.42902e-08,
2.29303e-08,0.45,8.89663e-09,
2.29313e-08,0.45,-1.44755e-08,
2.29323e-08,0.45,1.24411e-08,
2.29333e-08,0.45,-1.3233e-08,
2.29343e-08,0.45,7.77132e-09,
2.29353e-08,0.45,-1.80269e-08,
2.29363e-08,0.45,1.40001e-08,
2.29373e-08,0.45,-1.38192e-08,
2.29383e-08,0.45,8.71581e-09,
2.29393e-08,0.45,-1.76612e-08,
2.29403e-08,0.45,1.49222e-08,
2.29413e-08,0.45,-1.3261e-08,
2.29423e-08,0.45,8.54287e-09,
2.29433e-08,0.45,-2.07734e-08,
2.29443e-08,0.45,1.61938e-08,
2.29453e-08,0.45,-1.4042e-08,
2.29463e-08,0.45,9.31382e-09,
2.29473e-08,0.45,-1.99652e-08,
2.29483e-08,0.45,1.66663e-08,
2.29493e-08,0.45,-1.37282e-08,
2.29503e-08,0.45,8.99137e-09,
2.29513e-08,0.45,-1.93555e-08,
2.29523e-08,0.45,1.58425e-08,
2.29533e-08,0.45,-1.32716e-08,
2.29543e-08,0.45,8.71074e-09,
2.29553e-08,0.45,-2.16467e-08,
2.29563e-08,0.45,1.67003e-08,
2.29573e-08,0.45,-1.37419e-08,
2.29583e-08,0.45,9.38749e-09,
2.29593e-08,0.45,-2.07344e-08,
2.29603e-08,0.45,1.82782e-08,
2.29613e-08,0.45,-1.56609e-08,
2.29623e-08,0.45,9.94192e-09,
2.29633e-08,0.45,-1.90372e-08,
2.29643e-08,0.45,1.89106e-08,
2.29653e-08,0.45,-1.3293e-08,
2.29663e-08,0.45,1.26027e-08,
2.29673e-08,0.45,-2.0435e-08,
2.29683e-08,0.45,1.92097e-08,
2.29693e-08,0.45,-1.36052e-08,
2.29703e-08,0.45,1.2572e-08,
2.29713e-08,0.45,-2.07673e-08,
2.29723e-08,0.45,1.98054e-08,
2.29733e-08,0.45,-1.27437e-08,
2.29743e-08,0.45,1.25699e-08,
2.29753e-08,0.45,-2.04582e-08,
2.29763e-08,0.45,1.96372e-08,
2.29773e-08,0.45,-1.24857e-08,
2.29783e-08,0.45,1.20115e-08,
2.29793e-08,0.45,-2.03488e-08,
2.29803e-08,0.45,1.92253e-08,
2.29813e-08,0.45,-1.21966e-08,
2.29823e-08,0.45,1.16882e-08,
2.29833e-08,0.45,-2.02218e-08,
2.29843e-08,0.45,1.91182e-08,
2.29853e-08,0.45,-1.18571e-08,
2.29863e-08,0.45,1.12503e-08,
2.29873e-08,0.45,-2.00358e-08,
2.29883e-08,0.45,1.90424e-08,
2.29893e-08,0.45,-1.52649e-08,
2.29903e-08,0.45,1.83781e-08,
2.29913e-08,0.45,-1.72271e-08,
2.29923e-08,0.45,1.91443e-08,
2.29933e-08,0.45,-1.53932e-08,
2.29943e-08,0.45,1.85403e-08,
2.29953e-08,0.45,-1.57197e-08,
2.29963e-08,0.45,2.07672e-08,
2.29973e-08,0.45,-1.73145e-08,
2.29983e-08,0.45,1.66044e-08,
2.29993e-08,0.45,-1.61386e-08,
2.30003e-08,0.45,2.06303e-08,
2.30013e-08,0.45,-1.74017e-08,
2.30023e-08,0.45,1.64578e-08,
2.30033e-08,0.45,-1.59447e-08,
2.30043e-08,0.45,2.02659e-08,
2.30053e-08,0.45,-1.80927e-08,
2.30063e-08,0.45,1.67607e-08,
2.30073e-08,0.45,-1.58093e-08,
2.30083e-08,0.45,2.08007e-08,
2.30093e-08,0.45,-1.81145e-08,
2.30103e-08,0.45,1.70425e-08,
2.30113e-08,0.45,-1.56997e-08,
2.30123e-08,0.45,2.08633e-08,
2.30133e-08,0.45,-1.7864e-08,
2.30143e-08,0.45,1.672e-08,
2.30153e-08,0.45,-1.54729e-08,
2.30163e-08,0.45,2.06756e-08,
2.30173e-08,0.45,-1.77987e-08,
2.30183e-08,0.45,1.64918e-08,
2.30193e-08,0.45,-1.53331e-08,
2.30203e-08,0.45,2.04317e-08,
2.30213e-08,0.45,-1.75354e-08,
2.30223e-08,0.45,1.66265e-08,
2.30233e-08,0.45,-1.53067e-08,
2.30243e-08,0.45,2.04659e-08,
2.30253e-08,0.45,-1.75573e-08,
2.30263e-08,0.45,1.66298e-08,
2.30273e-08,0.45,-1.51775e-08,
2.30283e-08,0.45,2.04398e-08,
2.30293e-08,0.45,-1.73252e-08,
2.30303e-08,0.45,1.70068e-08,
2.30313e-08,0.45,-1.53401e-08,
2.30323e-08,0.45,2.05246e-08,
2.30333e-08,0.45,-1.73118e-08,
2.30343e-08,0.45,1.70483e-08,
2.30353e-08,0.45,-1.53134e-08,
2.30363e-08,0.45,2.05862e-08,
2.30373e-08,0.45,-1.73724e-08,
2.30383e-08,0.45,1.7151e-08,
2.30393e-08,0.45,-1.56254e-08,
2.30403e-08,0.45,2.09994e-08,
2.30413e-08,0.45,-1.75751e-08,
2.30423e-08,0.45,1.73668e-08,
2.30433e-08,0.45,-1.55502e-08,
2.30443e-08,0.45,2.09481e-08,
2.30453e-08,0.45,-1.75316e-08,
2.30463e-08,0.45,1.76331e-08,
2.30473e-08,0.45,-1.53988e-08,
2.30483e-08,0.45,2.0831e-08,
2.30493e-08,0.45,-1.74784e-08,
2.30503e-08,0.45,1.76042e-08,
2.30513e-08,0.45,-1.50025e-08,
2.30523e-08,0.45,2.06544e-08,
2.30533e-08,0.45,-1.71626e-08,
2.30543e-08,0.45,1.77757e-08,
2.30553e-08,0.45,-1.49214e-08,
2.30563e-08,0.45,2.06278e-08,
2.30573e-08,0.45,-1.70652e-08,
2.30583e-08,0.45,1.79733e-08,
2.30593e-08,0.45,-1.47346e-08,
2.30603e-08,0.45,1.6835e-08,
2.30613e-08,0.45,-2.05281e-08,
2.30623e-08,0.45,1.76258e-08,
2.30633e-08,0.45,-1.51237e-08,
2.30643e-08,0.45,1.70981e-08,
2.30653e-08,0.45,-2.04032e-08,
2.30663e-08,0.45,1.48853e-08,
2.30673e-08,0.45,-1.77126e-08,
2.30683e-08,0.45,1.6815e-08,
2.30693e-08,0.45,-2.04061e-08,
2.30703e-08,0.45,1.48174e-08,
2.30713e-08,0.45,-1.80698e-08,
2.30723e-08,0.45,1.7237e-08,
2.30733e-08,0.45,-2.11576e-08,
2.30743e-08,0.45,1.52962e-08,
2.30753e-08,0.45,-1.83923e-08,
2.30763e-08,0.45,1.68465e-08,
2.30773e-08,0.45,-2.11113e-08,
2.30783e-08,0.45,1.52196e-08,
2.30793e-08,0.45,-1.85084e-08,
2.30803e-08,0.45,1.67463e-08,
2.30813e-08,0.45,-1.75423e-08,
2.30823e-08,0.45,1.71405e-08,
2.30833e-08,0.45,-1.5637e-08,
2.30843e-08,0.45,1.92211e-08,
2.30853e-08,0.45,-1.76826e-08,
2.30863e-08,0.45,1.72831e-08,
2.30873e-08,0.45,-1.56223e-08,
2.30883e-08,0.45,1.93455e-08,
2.30893e-08,0.45,-1.40332e-08,
2.30903e-08,0.45,1.53528e-08,
2.30913e-08,0.45,-1.79694e-08,
2.30923e-08,0.45,1.9226e-08,
2.30933e-08,0.45,-1.39067e-08,
2.30943e-08,0.45,1.59269e-08,
2.30953e-08,0.45,-1.74632e-08,
2.30963e-08,0.45,1.8896e-08,
2.30973e-08,0.45,-1.39325e-08,
2.30983e-08,0.45,1.58601e-08,
2.30993e-08,0.45,-1.76592e-08,
2.31003e-08,0.45,1.86984e-08,
2.31013e-08,0.45,-1.41263e-08,
2.31023e-08,0.45,1.59718e-08,
2.31033e-08,0.45,-1.75891e-08,
2.31043e-08,0.45,1.85786e-08,
2.31053e-08,0.45,-1.42226e-08,
2.31063e-08,0.45,1.56679e-08,
2.31073e-08,0.45,-1.75399e-08,
2.31083e-08,0.45,1.84241e-08,
2.31093e-08,0.45,-1.44282e-08,
2.31103e-08,0.45,1.6314e-08,
2.31113e-08,0.45,-1.70196e-08,
2.31123e-08,0.45,1.86356e-08,
2.31133e-08,0.45,-1.44466e-08,
2.31143e-08,0.45,1.62506e-08,
2.31153e-08,0.45,-1.71251e-08,
2.31163e-08,0.45,1.88272e-08,
2.31173e-08,0.45,-1.46753e-08,
2.31183e-08,0.45,1.61511e-08,
2.31193e-08,0.45,-1.70949e-08,
2.31203e-08,0.45,1.86808e-08,
2.31213e-08,0.45,-1.46147e-08,
2.31223e-08,0.45,1.63834e-08,
2.31233e-08,0.45,-1.71039e-08,
2.31243e-08,0.45,1.88671e-08,
2.31253e-08,0.45,-1.4353e-08,
2.31263e-08,0.45,1.65566e-08,
2.31273e-08,0.45,-1.69555e-08,
2.31283e-08,0.45,1.85345e-08,
2.31293e-08,0.45,-1.42513e-08,
2.31303e-08,0.45,1.63646e-08,
2.31313e-08,0.45,-1.67167e-08,
2.31323e-08,0.45,1.86038e-08,
2.31333e-08,0.45,-1.43905e-08,
2.31343e-08,0.45,1.64341e-08,
2.31353e-08,0.45,-1.68543e-08,
2.31363e-08,0.45,1.82754e-08,
2.31373e-08,0.45,-1.45315e-08,
2.31383e-08,0.45,1.63281e-08,
2.31393e-08,0.45,-1.87993e-08,
2.31403e-08,0.45,1.8742e-08,
2.31413e-08,0.45,-1.69809e-08,
2.31423e-08,0.45,1.5145e-08,
2.31433e-08,0.45,-1.94043e-08,
2.31443e-08,0.45,1.79126e-08,
2.31453e-08,0.45,-1.69479e-08,
2.31463e-08,0.45,1.52169e-08,
2.31473e-08,0.45,-1.89598e-08,
2.31483e-08,0.45,1.77388e-08,
2.31493e-08,0.45,-1.74874e-08,
2.31503e-08,0.45,1.57602e-08,
2.31513e-08,0.45,-1.95807e-08,
2.31523e-08,0.45,1.84233e-08,
2.31533e-08,0.45,-1.73046e-08,
2.31543e-08,0.45,1.66416e-08,
2.31553e-08,0.45,-1.91381e-08,
2.31563e-08,0.45,1.92247e-08,
2.31573e-08,0.45,-1.66032e-08,
2.31583e-08,0.45,1.73319e-08,
2.31593e-08,0.45,-2.06797e-08,
2.31603e-08,0.45,1.94268e-08,
2.31613e-08,0.45,-1.82981e-08,
2.31623e-08,0.45,1.74497e-08,
2.31633e-08,0.45,-2.04438e-08,
2.31643e-08,0.45,1.93985e-08,
2.31653e-08,0.45,-1.89306e-08,
2.31663e-08,0.45,1.73722e-08,
2.31673e-08,0.45,-1.96603e-08,
2.31683e-08,0.45,1.91944e-08,
2.31693e-08,0.45,-1.93541e-08,
2.31703e-08,0.45,1.80837e-08,
2.31713e-08,0.45,-1.98817e-08,
2.31723e-08,0.45,1.87405e-08,
2.31733e-08,0.45,-1.9505e-08,
2.31743e-08,0.45,1.82024e-08,
2.31753e-08,0.45,-1.97923e-08,
2.31763e-08,0.45,1.86611e-08,
2.31773e-08,0.45,-1.91521e-08,
2.31783e-08,0.45,1.74516e-08,
2.31793e-08,0.45,-1.92834e-08,
2.31803e-08,0.45,1.95256e-08,
2.31813e-08,0.45,-1.89893e-08,
2.31823e-08,0.45,1.66328e-08,
2.31833e-08,0.45,-1.9587e-08,
2.31843e-08,0.45,1.90104e-08,
2.31853e-08,0.45,-1.81259e-08,
2.31863e-08,0.45,1.68115e-08,
2.31873e-08,0.45,-1.99057e-08,
2.31883e-08,0.45,1.90622e-08,
2.31893e-08,0.45,-1.82298e-08,
2.31903e-08,0.45,1.70665e-08,
2.31913e-08,0.45,-1.91425e-08,
2.31923e-08,0.45,1.99901e-08,
2.31933e-08,0.45,-1.85425e-08,
2.31943e-08,0.45,1.7139e-08,
2.31953e-08,0.45,-1.88729e-08,
2.31963e-08,0.45,2.03229e-08,
2.31973e-08,0.45,-1.89856e-08,
2.31983e-08,0.45,1.70759e-08,
2.31993e-08,0.45,-1.94001e-08,
2.32003e-08,0.45,1.69926e-08,
2.32013e-08,0.45,-1.74581e-08,
2.32023e-08,0.45,1.98548e-08,
2.32033e-08,0.45,-2.19527e-08,
2.32043e-08,0.45,1.69092e-08,
2.32053e-08,0.45,-1.7568e-08,
2.32063e-08,0.45,1.94198e-08,
2.32073e-08,0.45,-2.17169e-08,
2.32083e-08,0.45,1.65779e-08,
2.32093e-08,0.45,-1.82704e-08,
2.32103e-08,0.45,1.90849e-08,
2.32113e-08,0.45,-2.09364e-08,
2.32123e-08,0.45,1.68845e-08,
2.32133e-08,0.45,-1.83175e-08,
2.32143e-08,0.45,1.91637e-08,
2.32153e-08,0.45,-2.0093e-08,
2.32163e-08,0.45,1.77027e-08,
2.32173e-08,0.45,-1.85059e-08,
2.32183e-08,0.45,1.92575e-08,
2.32193e-08,0.45,-1.96718e-08,
2.32203e-08,0.45,1.74921e-08,
2.32213e-08,0.45,-1.8301e-08,
2.32223e-08,0.45,1.89594e-08,
2.32233e-08,0.45,-1.97185e-08,
2.32243e-08,0.45,1.75058e-08,
2.32253e-08,0.45,-1.85177e-08,
2.32263e-08,0.45,1.90175e-08,
2.32273e-08,0.45,-1.98755e-08,
2.32283e-08,0.45,1.74792e-08,
2.32293e-08,0.45,-1.87145e-08,
2.32303e-08,0.45,1.88441e-08,
2.32313e-08,0.45,-2.00056e-08,
2.32323e-08,0.45,1.76389e-08,
2.32333e-08,0.45,-1.88889e-08,
2.32343e-08,0.45,1.88558e-08,
2.32353e-08,0.45,-2.01515e-08,
2.32363e-08,0.45,1.77176e-08,
2.32373e-08,0.45,-1.87848e-08,
2.32383e-08,0.45,1.86619e-08,
2.32393e-08,0.45,-2.00053e-08,
2.32403e-08,0.45,1.73427e-08,
2.32413e-08,0.45,-1.88897e-08,
2.32423e-08,0.45,1.86713e-08,
2.32433e-08,0.45,-1.99002e-08,
2.32443e-08,0.45,1.75088e-08,
2.32453e-08,0.45,-1.89093e-08,
2.32463e-08,0.45,1.86335e-08,
2.32473e-08,0.45,-1.99657e-08,
2.32483e-08,0.45,1.74966e-08,
2.32493e-08,0.45,-1.8961e-08,
2.32503e-08,0.45,1.84524e-08,
2.32513e-08,0.45,-2.00076e-08,
2.32523e-08,0.45,1.74772e-08,
2.32533e-08,0.45,-1.906e-08,
2.32543e-08,0.45,1.8456e-08,
2.32553e-08,0.45,-2.02114e-08,
2.32563e-08,0.45,1.74511e-08,
2.32573e-08,0.45,-1.90594e-08,
2.32583e-08,0.45,1.82612e-08,
2.32593e-08,0.45,-2.0055e-08,
2.32603e-08,0.45,1.7295e-08,
2.32613e-08,0.45,-1.90878e-08,
2.32623e-08,0.45,1.89946e-08,
2.32633e-08,0.45,-2.00209e-08,
2.32643e-08,0.45,1.6935e-08,
2.32653e-08,0.45,-1.87173e-08,
2.32663e-08,0.45,1.87232e-08,
2.32673e-08,0.45,-2.03216e-08,
2.32683e-08,0.45,1.68449e-08,
2.32693e-08,0.45,-1.86224e-08,
2.32703e-08,0.45,1.87049e-08,
2.32713e-08,0.45,-2.02967e-08,
2.32723e-08,0.45,1.69005e-08,
2.32733e-08,0.45,-1.86045e-08,
2.32743e-08,0.45,1.85303e-08,
2.32753e-08,0.45,-2.02412e-08,
2.32763e-08,0.45,1.69212e-08,
