46:*******************************************,
DC Transfer Curves,
Thu Nov 10 10:37:55 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.446,0.5,0.814793,
0.447,0.5,0.8116,
0.448,0.5,0.808299,
0.449,0.5,0.804887,
0.45,0.5,0.801359,
0.451,0.5,0.797711,
0.452,0.5,0.793942,
0.453,0.5,0.790049,
0.454,0.5,0.786029,
0.455,0.5,0.781882,
0.456,0.5,0.777609,
0.457,0.5,0.77321,
0.458,0.5,0.768687,
0.459,0.5,0.764042,
0.46,0.5,0.759279,
0.461,0.5,0.754402,
0.462,0.5,0.749416,
0.463,0.5,0.744325,
0.464,0.5,0.739134,
0.465,0.5,0.73385,
0.466,0.5,0.728477,
0.467,0.5,0.72302,
0.468,0.5,0.717484,
0.469,0.5,0.711875,
0.47,0.5,0.706197,
0.471,0.5,0.700455,
0.472,0.5,0.694652,
0.473,0.5,0.688793,
0.474,0.5,0.682881,
0.475,0.5,0.67692,
0.476,0.5,0.670913,
0.477,0.5,0.664864,
0.478,0.5,0.658774,
0.479,0.5,0.652648,
0.48,0.5,0.646487,
0.481,0.5,0.640295,
0.482,0.5,0.634072,
0.483,0.5,0.627823,
0.484,0.5,0.621547,
0.485,0.5,0.615249,
0.486,0.5,0.608929,
0.487,0.5,0.602589,
0.488,0.5,0.596232,
0.489,0.5,0.589858,
0.49,0.5,0.58347,
0.491,0.5,0.57707,
0.492,0.5,0.570658,
0.493,0.5,0.564236,
0.494,0.5,0.557805,
0.495,0.5,0.551368,
0.496,0.5,0.544925,
0.497,0.5,0.538479,
0.498,0.5,0.532029,
0.499,0.5,0.525578,
0.5,0.5,0.519128,
0.501,0.5,0.512678,
0.502,0.5,0.506231,
0.503,0.5,0.499789,
0.504,0.5,0.493351,
0.505,0.5,0.486921,
0.506,0.5,0.480499,
0.507,0.5,0.474086,
0.508,0.5,0.467684,
0.509,0.5,0.461294,
0.51,0.5,0.454918,
0.511,0.5,0.448558,
0.512,0.5,0.442214,
0.513,0.5,0.435888,
0.514,0.5,0.429582,
0.515,0.5,0.423298,
0.516,0.5,0.417036,
0.517,0.5,0.4108,
0.518,0.5,0.40459,
0.519,0.5,0.398408,
0.52,0.5,0.392256,
0.521,0.5,0.386136,
0.522,0.5,0.38005,
0.523,0.5,0.374,
0.524,0.5,0.367988,
0.525,0.5,0.362016,
0.526,0.5,0.356086,
0.527,0.5,0.350201,
0.528,0.5,0.344363,
0.529,0.5,0.338574,
0.53,0.5,0.332836,
0.531,0.5,0.327153,
0.532,0.5,0.321527,
0.533,0.5,0.315959,
0.534,0.5,0.310454,
0.535,0.5,0.305014,
0.536,0.5,0.299642,
0.537,0.5,0.294339,
0.538,0.5,0.28911,
0.539,0.5,0.283957,
0.54,0.5,0.278883,
0.541,0.5,0.273889,
0.542,0.5,0.26898,
0.543,0.5,0.264158,
0.544,0.5,0.259424,
0.545,0.5,0.25478,
