12:*******************************************,
DC Transfer Curves,
Thu Nov 10 09:10:43 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.96,0.5,0.00010011,
0.961,0.5,9.70276e-05,
0.962,0.5,9.40364e-05,
0.963,0.5,9.11335e-05,
0.964,0.5,8.83165e-05,
0.965,0.5,8.5583e-05,
0.966,0.5,8.29306e-05,
0.967,0.5,8.03572e-05,
0.968,0.5,7.78604e-05,
0.969,0.5,7.54382e-05,
0.97,0.5,7.30884e-05,
0.971,0.5,7.0809e-05,
0.972,0.5,6.8598e-05,
0.973,0.5,6.64534e-05,
0.974,0.5,6.43735e-05,
0.975,0.5,6.23562e-05,
0.976,0.5,6.03999e-05,
0.977,0.5,5.85028e-05,
0.978,0.5,5.66632e-05,
0.979,0.5,5.48795e-05,
0.98,0.5,5.315e-05,
0.981,0.5,5.14732e-05,
0.982,0.5,4.98475e-05,
0.983,0.5,4.82714e-05,
0.984,0.5,4.67436e-05,
0.985,0.5,4.52627e-05,
0.986,0.5,4.38271e-05,
0.987,0.5,4.24357e-05,
0.988,0.5,4.10871e-05,
0.989,0.5,3.97801e-05,
0.99,0.5,3.85134e-05,
0.991,0.5,3.72859e-05,
0.992,0.5,3.60964e-05,
0.993,0.5,3.49437e-05,
0.994,0.5,3.38268e-05,
0.995,0.5,3.27447e-05,
0.996,0.5,3.16962e-05,
0.997,0.5,3.06804e-05,
0.998,0.5,2.96963e-05,
0.999,0.5,2.87429e-05
