7:*******************************************,
DC Transfer Curves,
Thu Nov 10 09:06:41 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.939,0.5,3.86483e-05,
0.94,0.5,3.72152e-05,
0.941,0.5,3.58328e-05,
0.942,0.5,3.44994e-05,
0.943,0.5,3.32134e-05,
0.944,0.5,3.19732e-05,
0.945,0.5,3.07773e-05,
0.946,0.5,2.96242e-05,
0.947,0.5,2.85126e-05,
0.948,0.5,2.74408e-05,
0.949,0.5,2.64077e-05,
0.95,0.5,2.54119e-05,
0.951,0.5,2.44523e-05,
0.952,0.5,2.35273e-05,
0.953,0.5,2.26361e-05,
0.954,0.5,2.17773e-05,
0.955,0.5,2.095e-05,
0.956,0.5,2.01528e-05,
0.957,0.5,1.93849e-05,
0.958,0.5,1.86452e-05,
0.959,0.5,1.79328e-05,
0.96,0.5,1.72466e-05,
0.961,0.5,1.65859e-05,
0.962,0.5,1.59495e-05,
0.963,0.5,1.53368e-05,
0.964,0.5,1.47469e-05,
0.965,0.5,1.41789e-05,
0.966,0.5,1.36321e-05,
0.967,0.5,1.31058e-05,
0.968,0.5,1.25992e-05,
0.969,0.5,1.21116e-05,
0.97,0.5,1.16422e-05,
0.971,0.5,1.11906e-05,
0.972,0.5,1.07559e-05,
0.973,0.5,1.03377e-05,
0.974,0.5,9.93533e-06,
0.975,0.5,9.54819e-06,
0.976,0.5,9.1757e-06,
0.977,0.5,8.81739e-06,
0.978,0.5,8.47269e-06,
0.979,0.5,8.14115e-06,
0.98,0.5,7.82224e-06,
0.981,0.5,7.51554e-06,
0.982,0.5,7.22055e-06,
0.983,0.5,6.9369e-06,
0.984,0.5,6.66411e-06,
0.985,0.5,6.40182e-06,
0.986,0.5,6.1496e-06,
0.987,0.5,5.90713e-06,
0.988,0.5,5.67399e-06,
0.989,0.5,5.44987e-06,
0.99,0.5,5.23441e-06,
0.991,0.5,5.0273e-06,
0.992,0.5,4.82821e-06,
0.993,0.5,4.63687e-06,
0.994,0.5,4.45294e-06,
0.995,0.5,4.27619e-06,
0.996,0.5,4.10631e-06,
0.997,0.5,3.94307e-06,
0.998,0.5,3.78619e-06,
0.999,0.5,3.63545e-06
