6:*******************************************,
DC Transfer Curves,
Thu Nov 10 09:06:03 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.503,0.5,0.507279,
0.504,0.5,0.500697,
0.505,0.5,0.494122,
0.506,0.5,0.487556,
0.507,0.5,0.480999,
0.508,0.5,0.474454,
0.509,0.5,0.46792,
0.51,0.5,0.4614,
0.511,0.5,0.454894,
0.512,0.5,0.448405,
0.513,0.5,0.441933,
0.514,0.5,0.43548,
0.515,0.5,0.429047,
0.516,0.5,0.422636,
0.517,0.5,0.416248,
0.518,0.5,0.409884,
0.519,0.5,0.403547,
0.52,0.5,0.397238,
0.521,0.5,0.390959,
0.522,0.5,0.384711,
0.523,0.5,0.378497,
0.524,0.5,0.372318,
0.525,0.5,0.366177,
0.526,0.5,0.360075,
0.527,0.5,0.354015,
0.528,0.5,0.348,
0.529,0.5,0.342032,
0.53,0.5,0.336114,
0.531,0.5,0.330248,
0.532,0.5,0.324438,
0.533,0.5,0.318688,
0.534,0.5,0.313,
0.535,0.5,0.307378,
0.536,0.5,0.301827,
0.537,0.5,0.29635,
0.538,0.5,0.290952,
0.539,0.5,0.285636,
0.54,0.5,0.280408,
0.541,0.5,0.275271,
0.542,0.5,0.270229,
0.543,0.5,0.265286,
0.544,0.5,0.260446,
0.545,0.5,0.255711,
0.546,0.5,0.251082,
0.547,0.5,0.246561,
0.548,0.5,0.242151,
0.549,0.5,0.237848,
0.55,0.5,0.233654,
0.551,0.5,0.229567,
0.552,0.5,0.225585,
0.553,0.5,0.221706,
0.554,0.5,0.217928,
0.555,0.5,0.214246,
0.556,0.5,0.210659,
0.557,0.5,0.207164,
0.558,0.5,0.203756,
0.559,0.5,0.200433,
0.56,0.5,0.197192,
0.561,0.5,0.19403,
0.562,0.5,0.190943,
0.563,0.5,0.187929,
0.564,0.5,0.184985,
0.565,0.5,0.182108,
0.566,0.5,0.179296,
0.567,0.5,0.176546,
0.568,0.5,0.173855,
0.569,0.5,0.171223,
0.57,0.5,0.168646,
0.571,0.5,0.166122,
0.572,0.5,0.16365,
0.573,0.5,0.161227,
0.574,0.5,0.158853,
0.575,0.5,0.156525,
0.576,0.5,0.154241,
0.577,0.5,0.152001,
0.578,0.5,0.149803,
0.579,0.5,0.147646,
0.58,0.5,0.145527,
0.581,0.5,0.143447,
0.582,0.5,0.141403,
0.583,0.5,0.139396,
0.584,0.5,0.137422,
0.585,0.5,0.135483,
0.586,0.5,0.133576,
0.587,0.5,0.131702,
0.588,0.5,0.129858,
0.589,0.5,0.128044,
0.59,0.5,0.126259,
0.591,0.5,0.124503,
0.592,0.5,0.122775,
0.593,0.5,0.121074,
0.594,0.5,0.119399,
0.595,0.5,0.11775,
0.596,0.5,0.116125,
0.597,0.5,0.114526,
0.598,0.5,0.11295,
0.599,0.5,0.111397,
0.6,0.5,0.109868,
0.601,0.5,0.10836,
0.602,0.5,0.106875,
0.603,0.5,0.10541,
0.604,0.5,0.103967,
0.605,0.5,0.102544,
