10:*******************************************,
Transient Analysis,
Mon Nov 14 19:55:24 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.7802e-09,0.45,0.000754338,
3.7812e-09,0.45,0.000752958,
3.7822e-09,0.45,0.00075201,
3.7832e-09,0.45,0.00075062,
3.7842e-09,0.45,0.000749687,
3.7852e-09,0.45,0.000748995,
3.7862e-09,0.45,0.000748284,
3.7872e-09,0.45,0.00074799,
3.7882e-09,0.45,0.000747357,
3.7892e-09,0.45,0.000746134,
3.7902e-09,0.45,0.000745061,
3.7912e-09,0.45,0.000743933,
3.7922e-09,0.45,0.00074324,
3.7932e-09,0.45,0.000742337,
3.7942e-09,0.45,0.000741617,
3.7952e-09,0.45,0.000740626,
3.7962e-09,0.45,0.000739953,
3.7972e-09,0.45,0.000738935,
3.7982e-09,0.45,0.000738275,
3.7992e-09,0.45,0.000737282,
3.8002e-09,0.45,0.0007361,
3.8012e-09,0.45,0.000734896,
3.8022e-09,0.45,0.000733729,
3.8032e-09,0.45,0.000732778,
3.8042e-09,0.45,0.000731627,
3.8052e-09,0.45,0.000730708,
3.8062e-09,0.45,0.00072999,
3.8072e-09,0.45,0.000729373,
3.8082e-09,0.45,0.00072869,
3.8092e-09,0.45,0.000727925,
3.8102e-09,0.45,0.00072721,
3.8112e-09,0.45,0.00072608,
3.8122e-09,0.45,0.000725363,
3.8132e-09,0.45,0.000723937,
3.8142e-09,0.45,0.000723374,
3.8152e-09,0.45,0.000722252,
3.8162e-09,0.45,0.000721522,
3.8172e-09,0.45,0.000720108,
3.8182e-09,0.45,0.000719364,
3.8192e-09,0.45,0.000717953,
3.8202e-09,0.45,0.000718066,
3.8212e-09,0.45,0.000717461,
3.8222e-09,0.45,0.00071746,
3.8232e-09,0.45,0.000716851,
3.8242e-09,0.45,0.000717253,
3.8252e-09,0.45,0.000716839,
3.8262e-09,0.45,0.00071712,
3.8272e-09,0.45,0.000716802,
3.8282e-09,0.45,0.00071723,
3.8292e-09,0.45,0.000716834,
3.8302e-09,0.45,0.000716763,
3.8312e-09,0.45,0.000716669,
3.8322e-09,0.45,0.000716607,
3.8332e-09,0.45,0.000716483,
3.8342e-09,0.45,0.000717132,
3.8352e-09,0.45,0.000716855,
3.8362e-09,0.45,0.000717713,
3.8372e-09,0.45,0.000717529,
3.8382e-09,0.45,0.000718048,
3.8392e-09,0.45,0.000718041,
3.8402e-09,0.45,0.000718807,
3.8412e-09,0.45,0.00071878,
3.8422e-09,0.45,0.000719593,
3.8432e-09,0.45,0.000719451,
3.8442e-09,0.45,0.000720653,
3.8452e-09,0.45,0.000720589,
3.8462e-09,0.45,0.000721288,
3.8472e-09,0.45,0.000721208,
3.8482e-09,0.45,0.000721491,
3.8492e-09,0.45,0.000721409,
3.8502e-09,0.45,0.00072112,
3.8512e-09,0.45,0.000720871,
3.8522e-09,0.45,0.000720454,
3.8532e-09,0.45,0.000719981,
3.8542e-09,0.45,0.000720054,
3.8552e-09,0.45,0.000719776,
3.8562e-09,0.45,0.000720834,
3.8572e-09,0.45,0.000720744,
3.8582e-09,0.45,0.000719595,
3.8592e-09,0.45,0.000719723,
3.8602e-09,0.45,0.000719205,
3.8612e-09,0.45,0.000718007,
3.8622e-09,0.45,0.000717044,
3.8632e-09,0.45,0.000715061,
3.8642e-09,0.45,0.000714673,
3.8652e-09,0.45,0.000712291,
3.8662e-09,0.45,0.000711366,
3.8672e-09,0.45,0.000709154,
3.8682e-09,0.45,0.000708765,
3.8692e-09,0.45,0.000707591,
3.8702e-09,0.45,0.000707926,
3.8712e-09,0.45,0.000707819,
3.8722e-09,0.45,0.000707684,
3.8732e-09,0.45,0.000707357,
3.8742e-09,0.45,0.000705829,
3.8752e-09,0.45,0.000703534,
3.8762e-09,0.45,0.000702192,
3.8772e-09,0.45,0.000700129,
3.8782e-09,0.45,0.000699412,
3.8792e-09,0.45,0.000697381,
3.8802e-09,0.45,0.000696663,
3.8812e-09,0.45,0.000695121,
3.8822e-09,0.45,0.000695692,
3.8832e-09,0.45,0.00069472,
3.8842e-09,0.45,0.000694668,
3.8852e-09,0.45,0.000693867,
3.8862e-09,0.45,0.00069381,
3.8872e-09,0.45,0.000692996,
3.8882e-09,0.45,0.000692593,
3.8892e-09,0.45,0.000691794,
3.8902e-09,0.45,0.00069068,
3.8912e-09,0.45,0.000689396,
3.8922e-09,0.45,0.000688102,
3.8932e-09,0.45,0.000685884,
3.8942e-09,0.45,0.000685093,
3.8952e-09,0.45,0.000682974,
3.8962e-09,0.45,0.000680985,
3.8972e-09,0.45,0.000680156,
3.8982e-09,0.45,0.000679742,
3.8992e-09,0.45,0.000678848,
3.9002e-09,0.45,0.000680179,
3.9012e-09,0.45,0.000679492,
3.9022e-09,0.45,0.000679134,
3.9032e-09,0.45,0.000678468,
3.9042e-09,0.45,0.000678343,
3.9052e-09,0.45,0.000677818,
3.9062e-09,0.45,0.000677535,
3.9072e-09,0.45,0.000676705,
3.9082e-09,0.45,0.000675944,
3.9092e-09,0.45,0.000675065,
3.9102e-09,0.45,0.000674447,
3.9112e-09,0.45,0.000672947,
3.9122e-09,0.45,0.000671905,
3.9132e-09,0.45,0.000671178,
3.9142e-09,0.45,0.000670506,
3.9152e-09,0.45,0.000669975,
3.9162e-09,0.45,0.000668588,
3.9172e-09,0.45,0.000666927,
3.9182e-09,0.45,0.00066485,
3.9192e-09,0.45,0.000663129,
3.9202e-09,0.45,0.000661747,
3.9212e-09,0.45,0.000660447,
3.9222e-09,0.45,0.000659164,
3.9232e-09,0.45,0.000658145,
3.9242e-09,0.45,0.000656609,
3.9252e-09,0.45,0.000655952,
3.9262e-09,0.45,0.000654656,
3.9272e-09,0.45,0.000653471,
3.9282e-09,0.45,0.000652695,
3.9292e-09,0.45,0.000651515,
3.9302e-09,0.45,0.000650232,
3.9312e-09,0.45,0.000648813,
3.9322e-09,0.45,0.00064813,
3.9332e-09,0.45,0.000648253,
3.9342e-09,0.45,0.000647369,
3.9352e-09,0.45,0.000647641,
3.9362e-09,0.45,0.000644766,
3.9372e-09,0.45,0.000644385,
3.9382e-09,0.45,0.000643756,
3.9392e-09,0.45,0.000643391,
3.9402e-09,0.45,0.000644192,
3.9412e-09,0.45,0.000643499,
3.9422e-09,0.45,0.000644112,
3.9432e-09,0.45,0.000642889,
3.9442e-09,0.45,0.000642494,
3.9452e-09,0.45,0.000641289,
3.9462e-09,0.45,0.000640212,
3.9472e-09,0.45,0.000638968,
3.9482e-09,0.45,0.000638308,
3.9492e-09,0.45,0.000636236,
3.9502e-09,0.45,0.000634931,
3.9512e-09,0.45,0.000632952,
3.9522e-09,0.45,0.000632013,
3.9532e-09,0.45,0.000630404,
3.9542e-09,0.45,0.000628782,
3.9552e-09,0.45,0.000627016,
3.9562e-09,0.45,0.000625926,
3.9572e-09,0.45,0.000624233,
3.9582e-09,0.45,0.000623964,
3.9592e-09,0.45,0.000622332,
3.9602e-09,0.45,0.000620984,
3.9612e-09,0.45,0.000619303,
3.9622e-09,0.45,0.000618334,
3.9632e-09,0.45,0.000616998,
3.9642e-09,0.45,0.000615868,
3.9652e-09,0.45,0.000614542,
3.9662e-09,0.45,0.000613376,
3.9672e-09,0.45,0.000612158,
3.9682e-09,0.45,0.000611421,
3.9692e-09,0.45,0.000611713,
3.9702e-09,0.45,0.000611867,
3.9712e-09,0.45,0.000611804,
3.9722e-09,0.45,0.000611681,
3.9732e-09,0.45,0.000611382,
3.9742e-09,0.45,0.000611464,
3.9752e-09,0.45,0.000610461,
3.9762e-09,0.45,0.000610232,
3.9772e-09,0.45,0.000609042,
3.9782e-09,0.45,0.000608121,
3.9792e-09,0.45,0.000606932,
3.9802e-09,0.45,0.000605543,
3.9812e-09,0.45,0.000604872,
3.9822e-09,0.45,0.000603762,
3.9832e-09,0.45,0.000603193,
3.9842e-09,0.45,0.000602804,
3.9852e-09,0.45,0.000601874,
3.9862e-09,0.45,0.000601548,
3.9872e-09,0.45,0.000600865,
3.9882e-09,0.45,0.000600677,
3.9892e-09,0.45,0.000599856,
3.9902e-09,0.45,0.000599997,
3.9912e-09,0.45,0.000599487,
3.9922e-09,0.45,0.000599099,
3.9932e-09,0.45,0.00059872,
3.9942e-09,0.45,0.000598007,
3.9952e-09,0.45,0.000597341,
3.9962e-09,0.45,0.000597222,
3.9972e-09,0.45,0.0005963,
3.9982e-09,0.45,0.000596501,
3.9992e-09,0.45,0.000595959,
4.0002e-09,0.45,0.000596787,
4.0012e-09,0.45,0.000596502,
4.0022e-09,0.45,0.000596885,
4.0032e-09,0.45,0.000595575,
4.0042e-09,0.45,0.000595399,
4.0052e-09,0.45,0.000593607,
4.0062e-09,0.45,0.000593666,
4.0072e-09,0.45,0.000592582,
4.0082e-09,0.45,0.000592063,
4.0092e-09,0.45,0.000590838,
4.0102e-09,0.45,0.000590226,
4.0112e-09,0.45,0.000588683,
4.0122e-09,0.45,0.000588132,
4.0132e-09,0.45,0.000587606,
4.0142e-09,0.45,0.000586488,
4.0152e-09,0.45,0.000586209,
4.0162e-09,0.45,0.00058503,
4.0172e-09,0.45,0.000584276,
4.0182e-09,0.45,0.000583167,
4.0192e-09,0.45,0.000582478,
4.0202e-09,0.45,0.00058191,
4.0212e-09,0.45,0.000581537,
4.0222e-09,0.45,0.000580775,
4.0232e-09,0.45,0.000579445,
4.0242e-09,0.45,0.000578374,
4.0252e-09,0.45,0.000576981,
4.0262e-09,0.45,0.000576072,
4.0272e-09,0.45,0.000575088,
4.0282e-09,0.45,0.000574491,
4.0292e-09,0.45,0.000573557,
4.0302e-09,0.45,0.000572412,
4.0312e-09,0.45,0.000572077,
4.0322e-09,0.45,0.00057049,
4.0332e-09,0.45,0.000569774,
4.0342e-09,0.45,0.00056871,
4.0352e-09,0.45,0.000568021,
4.0362e-09,0.45,0.000567336,
4.0372e-09,0.45,0.000567189,
4.0382e-09,0.45,0.000566313,
4.0392e-09,0.45,0.000565228,
4.0402e-09,0.45,0.000563861,
4.0412e-09,0.45,0.000562252,
4.0422e-09,0.45,0.000560151,
4.0432e-09,0.45,0.000559069,
4.0442e-09,0.45,0.000557664,
4.0452e-09,0.45,0.00055691,
4.0462e-09,0.45,0.00055655,
4.0472e-09,0.45,0.000555868,
4.0482e-09,0.45,0.000555573,
4.0492e-09,0.45,0.000555577,
4.0502e-09,0.45,0.000555624,
4.0512e-09,0.45,0.000555861,
4.0522e-09,0.45,0.000554354,
4.0532e-09,0.45,0.000553127,
4.0542e-09,0.45,0.000552485,
4.0552e-09,0.45,0.00055059,
4.0562e-09,0.45,0.00055,
4.0572e-09,0.45,0.00054869,
4.0582e-09,0.45,0.000547672,
4.0592e-09,0.45,0.000547183,
4.0602e-09,0.45,0.000547014,
4.0612e-09,0.45,0.000545829,
4.0622e-09,0.45,0.000545442,
4.0632e-09,0.45,0.000546082,
4.0642e-09,0.45,0.000545621,
4.0652e-09,0.45,0.000545683,
4.0662e-09,0.45,0.000545102,
4.0672e-09,0.45,0.000544491,
4.0682e-09,0.45,0.000544526,
4.0692e-09,0.45,0.000544139,
4.0702e-09,0.45,0.000544076,
4.0712e-09,0.45,0.000542771,
4.0722e-09,0.45,0.000542168,
4.0732e-09,0.45,0.000540981,
4.0742e-09,0.45,0.000540428,
4.0752e-09,0.45,0.000539103,
4.0762e-09,0.45,0.000537202,
4.0772e-09,0.45,0.000534804,
4.0782e-09,0.45,0.000532775,
4.0792e-09,0.45,0.000531426,
4.0802e-09,0.45,0.000529815,
4.0812e-09,0.45,0.000529023,
4.0822e-09,0.45,0.00052838,
4.0832e-09,0.45,0.000528465,
4.0842e-09,0.45,0.000527905,
4.0852e-09,0.45,0.000528344,
4.0862e-09,0.45,0.000527859,
4.0872e-09,0.45,0.000526959,
4.0882e-09,0.45,0.000526406,
4.0892e-09,0.45,0.000524755,
4.0902e-09,0.45,0.000524431,
4.0912e-09,0.45,0.000524262,
4.0922e-09,0.45,0.000523944,
4.0932e-09,0.45,0.000523773,
4.0942e-09,0.45,0.00052349,
4.0952e-09,0.45,0.000522908,
4.0962e-09,0.45,0.000522466,
4.0972e-09,0.45,0.000521763,
4.0982e-09,0.45,0.000521214,
4.0992e-09,0.45,0.000520826,
4.1002e-09,0.45,0.000520241,
4.1012e-09,0.45,0.000518779,
4.1022e-09,0.45,0.000518495,
4.1032e-09,0.45,0.000517511,
4.1042e-09,0.45,0.000517509,
4.1052e-09,0.45,0.000516492,
4.1062e-09,0.45,0.000516647,
4.1072e-09,0.45,0.00051575,
4.1082e-09,0.45,0.000515227,
4.1092e-09,0.45,0.000514108,
4.1102e-09,0.45,0.000514202,
4.1112e-09,0.45,0.000512905,
4.1122e-09,0.45,0.000512635,
4.1132e-09,0.45,0.000511508,
4.1142e-09,0.45,0.000511221,
4.1152e-09,0.45,0.000510367,
4.1162e-09,0.45,0.000510858,
4.1172e-09,0.45,0.000509834,
