7:*******************************************,
Transient Analysis,
Mon Nov 14 19:53:23 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
4.1372e-09,0.45,0.0098518,
4.1382e-09,0.45,0.0098524,
4.1392e-09,0.45,0.00984994,
4.1402e-09,0.45,0.00984993,
4.1412e-09,0.45,0.00984739,
4.1422e-09,0.45,0.0098433,
4.1432e-09,0.45,0.00983694,
4.1442e-09,0.45,0.00982811,
4.1452e-09,0.45,0.00982254,
4.1462e-09,0.45,0.00981056,
4.1472e-09,0.45,0.00980914,
4.1482e-09,0.45,0.00979708,
4.1492e-09,0.45,0.00980015,
4.1502e-09,0.45,0.00979445,
4.1512e-09,0.45,0.00979418,
4.1522e-09,0.45,0.0097949,
4.1532e-09,0.45,0.00978893,
4.1542e-09,0.45,0.00978899,
4.1552e-09,0.45,0.00977949,
4.1562e-09,0.45,0.00977644,
4.1572e-09,0.45,0.00976823,
4.1582e-09,0.45,0.0097614,
4.1592e-09,0.45,0.00975258,
4.1602e-09,0.45,0.00974462,
4.1612e-09,0.45,0.009735,
4.1622e-09,0.45,0.00972689,
4.1632e-09,0.45,0.0097166,
4.1642e-09,0.45,0.00970795,
4.1652e-09,0.45,0.00969763,
4.1662e-09,0.45,0.00968869,
4.1672e-09,0.45,0.00967886,
4.1682e-09,0.45,0.00966846,
4.1692e-09,0.45,0.00965762,
4.1702e-09,0.45,0.00964584,
4.1712e-09,0.45,0.00963462,
4.1722e-09,0.45,0.00962213,
4.1732e-09,0.45,0.00961068,
4.1742e-09,0.45,0.00959703,
4.1752e-09,0.45,0.00958661,
4.1762e-09,0.45,0.00957151,
4.1772e-09,0.45,0.00956181,
4.1782e-09,0.45,0.00954622,
4.1792e-09,0.45,0.00953648,
4.1802e-09,0.45,0.00952134,
4.1812e-09,0.45,0.00951195,
4.1822e-09,0.45,0.00949723,
4.1832e-09,0.45,0.00948922,
4.1842e-09,0.45,0.00947782,
