16:*******************************************,
Transient Analysis,
Mon Nov 14 20:08:11 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
4.03919e-09,0.45,-0.000921223,
4.04019e-09,0.45,-0.000920694,
4.04119e-09,0.45,-0.000920807,
4.04219e-09,0.45,-0.000920876,
4.04319e-09,0.45,-0.000920815,
4.04419e-09,0.45,-0.000921425,
4.04519e-09,0.45,-0.000921907,
4.04619e-09,0.45,-0.000922466,
4.04719e-09,0.45,-0.000922927,
4.04819e-09,0.45,-0.000923029,
4.04919e-09,0.45,-0.000923047,
4.05019e-09,0.45,-0.000923232,
4.05119e-09,0.45,-0.000923268,
4.05219e-09,0.45,-0.000923434,
4.05319e-09,0.45,-0.000922688,
4.05419e-09,0.45,-0.000922315,
4.05519e-09,0.45,-0.000921447,
4.05619e-09,0.45,-0.000921215,
4.05719e-09,0.45,-0.000920131,
4.05819e-09,0.45,-0.000919656,
4.05919e-09,0.45,-0.000918702,
4.06019e-09,0.45,-0.000918162,
4.06119e-09,0.45,-0.000917493,
4.06219e-09,0.45,-0.000916548,
4.06319e-09,0.45,-0.000916551,
4.06419e-09,0.45,-0.000915617,
4.06519e-09,0.45,-0.000915534,
4.06619e-09,0.45,-0.000914464,
4.06719e-09,0.45,-0.000914124,
4.06819e-09,0.45,-0.000913059,
4.06919e-09,0.45,-0.000912941,
4.07019e-09,0.45,-0.000912552,
4.07119e-09,0.45,-0.000912748,
4.07219e-09,0.45,-0.000912155,
4.07319e-09,0.45,-0.000912059,
4.07419e-09,0.45,-0.000911684,
4.07519e-09,0.45,-0.000911518,
4.07619e-09,0.45,-0.000911686,
4.07719e-09,0.45,-0.000911823,
4.07819e-09,0.45,-0.000912054,
4.07919e-09,0.45,-0.000911848,
4.08019e-09,0.45,-0.000911669,
4.08119e-09,0.45,-0.000910801,
4.08219e-09,0.45,-0.000910631,
4.08319e-09,0.45,-0.000910338,
4.08419e-09,0.45,-0.000909782,
4.08519e-09,0.45,-0.000908906,
4.08619e-09,0.45,-0.000908351,
4.08719e-09,0.45,-0.000907606,
4.08819e-09,0.45,-0.00090873,
4.08919e-09,0.45,-0.000908468,
4.09019e-09,0.45,-0.000909286,
4.09119e-09,0.45,-0.000908568,
4.09219e-09,0.45,-0.000907937,
4.09319e-09,0.45,-0.000907087,
4.09419e-09,0.45,-0.000906475,
4.09519e-09,0.45,-0.000905561,
4.09619e-09,0.45,-0.000904878,
4.09719e-09,0.45,-0.000904344,
4.09819e-09,0.45,-0.000903747,
4.09919e-09,0.45,-0.000903401,
4.10019e-09,0.45,-0.000902623,
4.10119e-09,0.45,-0.00090225,
4.10219e-09,0.45,-0.000901293,
4.10319e-09,0.45,-0.000900873,
4.10419e-09,0.45,-0.000899831,
4.10519e-09,0.45,-0.000899177,
4.10619e-09,0.45,-0.000898328,
4.10719e-09,0.45,-0.000897576,
4.10819e-09,0.45,-0.000897032,
4.10919e-09,0.45,-0.00089631,
4.11019e-09,0.45,-0.000896017,
4.11119e-09,0.45,-0.000895115,
4.11219e-09,0.45,-0.000894625,
4.11319e-09,0.45,-0.000893905,
4.11419e-09,0.45,-0.000893386,
4.11519e-09,0.45,-0.000892998,
4.11619e-09,0.45,-0.000892265,
4.11719e-09,0.45,-0.000891826,
4.11819e-09,0.45,-0.000890918,
4.11919e-09,0.45,-0.000890896,
4.12019e-09,0.45,-0.000890206,
4.12119e-09,0.45,-0.000889697,
4.12219e-09,0.45,-0.000888651,
4.12319e-09,0.45,-0.000887673,
4.12419e-09,0.45,-0.000886875,
4.12519e-09,0.45,-0.000885923,
4.12619e-09,0.45,-0.000885201,
4.12719e-09,0.45,-0.000884311,
4.12819e-09,0.45,-0.000883426,
4.12919e-09,0.45,-0.000882341,
4.13019e-09,0.45,-0.000881368,
4.13119e-09,0.45,-0.00088037,
4.13219e-09,0.45,-0.000879435,
4.13319e-09,0.45,-0.000878486,
4.13419e-09,0.45,-0.000877506,
4.13519e-09,0.45,-0.000876577,
4.13619e-09,0.45,-0.000875647,
4.13719e-09,0.45,-0.000874637,
4.13819e-09,0.45,-0.000873737,
4.13919e-09,0.45,-0.000872812,
4.14019e-09,0.45,-0.000871742,
4.14119e-09,0.45,-0.000871396,
4.14219e-09,0.45,-0.000869783,
4.14319e-09,0.45,-0.000869029,
4.14419e-09,0.45,-0.000866889,
4.14519e-09,0.45,-0.000866223,
4.14619e-09,0.45,-0.000864725,
4.14719e-09,0.45,-0.000864086,
4.14819e-09,0.45,-0.000863759,
4.14919e-09,0.45,-0.000863069,
4.15019e-09,0.45,-0.000863188,
4.15119e-09,0.45,-0.000862479,
4.15219e-09,0.45,-0.000862117,
4.15319e-09,0.45,-0.000861568,
4.15419e-09,0.45,-0.000861207,
4.15519e-09,0.45,-0.000860947,
4.15619e-09,0.45,-0.000860394,
4.15719e-09,0.45,-0.000859658,
4.15819e-09,0.45,-0.000858981,
4.15919e-09,0.45,-0.000858428,
4.16019e-09,0.45,-0.000856063,
4.16119e-09,0.45,-0.000854397,
4.16219e-09,0.45,-0.000852113,
4.16319e-09,0.45,-0.000850954,
4.16419e-09,0.45,-0.000850983,
4.16519e-09,0.45,-0.000850686,
4.16619e-09,0.45,-0.000850811,
4.16719e-09,0.45,-0.000850071,
4.16819e-09,0.45,-0.000849461,
