13:*******************************************,
Transient Analysis,
Mon Nov 14 20:05:30 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.7532e-09,0.45,0.000617134,
3.7542e-09,0.45,0.000611086,
3.7552e-09,0.45,0.000603751,
3.7562e-09,0.45,0.000596508,
3.7572e-09,0.45,0.00059003,
3.7582e-09,0.45,0.000583404,
3.7592e-09,0.45,0.000576858,
3.7602e-09,0.45,0.000570577,
3.7612e-09,0.45,0.000564534,
3.7622e-09,0.45,0.00055902,
3.7632e-09,0.45,0.000553056,
3.7642e-09,0.45,0.000547407,
3.7652e-09,0.45,0.000541364,
3.7662e-09,0.45,0.00053502,
3.7672e-09,0.45,0.000529428,
3.7682e-09,0.45,0.000522897,
3.7692e-09,0.45,0.000516843,
3.7702e-09,0.45,0.000510499,
3.7712e-09,0.45,0.000504271,
3.7722e-09,0.45,0.000498173,
3.7732e-09,0.45,0.000492294,
3.7742e-09,0.45,0.000486098,
3.7752e-09,0.45,0.000480122,
3.7762e-09,0.45,0.000475013,
3.7772e-09,0.45,0.000469428,
3.7782e-09,0.45,0.000464433,
3.7792e-09,0.45,0.000458862,
3.7802e-09,0.45,0.000453983,
3.7812e-09,0.45,0.000448352,
3.7822e-09,0.45,0.00044345,
3.7832e-09,0.45,0.000437804,
3.7842e-09,0.45,0.000431891,
3.7852e-09,0.45,0.000426623,
3.7862e-09,0.45,0.000422354,
3.7872e-09,0.45,0.000417218,
3.7882e-09,0.45,0.000412216,
3.7892e-09,0.45,0.000407756,
3.7902e-09,0.45,0.000402674,
3.7912e-09,0.45,0.000397676,
3.7922e-09,0.45,0.000392636,
3.7932e-09,0.45,0.000387841,
3.7942e-09,0.45,0.000383135,
3.7952e-09,0.45,0.000378744,
3.7962e-09,0.45,0.000374404,
3.7972e-09,0.45,0.00036967,
3.7982e-09,0.45,0.000364932,
3.7992e-09,0.45,0.000360382,
3.8002e-09,0.45,0.000356578,
3.8012e-09,0.45,0.000351807,
3.8022e-09,0.45,0.000347783,
3.8032e-09,0.45,0.000343104,
3.8042e-09,0.45,0.000338722,
3.8052e-09,0.45,0.000334354,
3.8062e-09,0.45,0.000330754,
3.8072e-09,0.45,0.000326463,
3.8082e-09,0.45,0.000322522,
3.8092e-09,0.45,0.000318404,
3.8102e-09,0.45,0.000314005,
3.8112e-09,0.45,0.000309768,
3.8122e-09,0.45,0.000305974,
3.8132e-09,0.45,0.000302031,
3.8142e-09,0.45,0.000298458,
3.8152e-09,0.45,0.000294673,
3.8162e-09,0.45,0.000291389,
3.8172e-09,0.45,0.000287864,
3.8182e-09,0.45,0.000284154,
3.8192e-09,0.45,0.000280663,
3.8202e-09,0.45,0.000276954,
3.8212e-09,0.45,0.000272916,
3.8222e-09,0.45,0.000269182,
3.8232e-09,0.45,0.000265153,
3.8242e-09,0.45,0.000261458,
3.8252e-09,0.45,0.00025777,
3.8262e-09,0.45,0.000254612,
3.8272e-09,0.45,0.000251312,
3.8282e-09,0.45,0.000247622,
3.8292e-09,0.45,0.00024446,
3.8302e-09,0.45,0.000241849,
3.8312e-09,0.45,0.000239272,
3.8322e-09,0.45,0.000236019,
3.8332e-09,0.45,0.00023271,
3.8342e-09,0.45,0.000229393,
3.8352e-09,0.45,0.00022607,
3.8362e-09,0.45,0.00022285,
3.8372e-09,0.45,0.000219569,
3.8382e-09,0.45,0.000217064,
3.8392e-09,0.45,0.000213866,
3.8402e-09,0.45,0.000211239,
3.8412e-09,0.45,0.000207994,
3.8422e-09,0.45,0.000204936,
3.8432e-09,0.45,0.000201473,
3.8442e-09,0.45,0.000198779,
3.8452e-09,0.45,0.00019557,
3.8462e-09,0.45,0.000192695,
3.8472e-09,0.45,0.000189721,
3.8482e-09,0.45,0.000187084,
3.8492e-09,0.45,0.000183792,
3.8502e-09,0.45,0.000180863,
3.8512e-09,0.45,0.000177761,
3.8522e-09,0.45,0.000175011,
3.8532e-09,0.45,0.000171953,
3.8542e-09,0.45,0.000169106,
3.8552e-09,0.45,0.000166042,
3.8562e-09,0.45,0.000162999,
3.8572e-09,0.45,0.000159859,
3.8582e-09,0.45,0.000157715,
3.8592e-09,0.45,0.000155075,
3.8602e-09,0.45,0.00015331,
3.8612e-09,0.45,0.000151002,
3.8622e-09,0.45,0.000148735,
3.8632e-09,0.45,0.000146387,
3.8642e-09,0.45,0.000144489,
3.8652e-09,0.45,0.000142127,
3.8662e-09,0.45,0.000140389,
3.8672e-09,0.45,0.000138135,
3.8682e-09,0.45,0.000136357,
3.8692e-09,0.45,0.000134091,
3.8702e-09,0.45,0.00013219,
3.8712e-09,0.45,0.000129952,
3.8722e-09,0.45,0.000128059,
3.8732e-09,0.45,0.000125782,
3.8742e-09,0.45,0.000124033,
3.8752e-09,0.45,0.000121694,
3.8762e-09,0.45,0.000120127,
3.8772e-09,0.45,0.000118035,
3.8782e-09,0.45,0.000116555,
3.8792e-09,0.45,0.000114645,
3.8802e-09,0.45,0.000113181,
3.8812e-09,0.45,0.000111168,
3.8822e-09,0.45,0.000109559,
3.8832e-09,0.45,0.000107375,
3.8842e-09,0.45,0.000105357,
3.8852e-09,0.45,0.000103592,
3.8862e-09,0.45,0.000102097,
3.8872e-09,0.45,0.000100426,
3.8882e-09,0.45,9.88559e-05,
3.8892e-09,0.45,9.7064e-05,
3.8902e-09,0.45,9.53904e-05,
3.8912e-09,0.45,9.35034e-05,
3.8922e-09,0.45,9.18783e-05,
3.8932e-09,0.45,9.00168e-05,
3.8942e-09,0.45,8.84118e-05,
3.8952e-09,0.45,8.65647e-05,
3.8962e-09,0.45,8.49578e-05,
3.8972e-09,0.45,8.30939e-05,
3.8982e-09,0.45,8.14738e-05,
3.8992e-09,0.45,8.04256e-05,
3.9002e-09,0.45,7.94527e-05,
3.9012e-09,0.45,7.8172e-05,
3.9022e-09,0.45,7.70718e-05,
3.9032e-09,0.45,7.56772e-05,
3.9042e-09,0.45,7.47646e-05,
3.9052e-09,0.45,7.34926e-05,
3.9062e-09,0.45,7.25554e-05,
3.9072e-09,0.45,7.14195e-05,
3.9082e-09,0.45,7.06179e-05,
3.9092e-09,0.45,6.9479e-05,
3.9102e-09,0.45,6.86637e-05,
3.9112e-09,0.45,6.74948e-05,
3.9122e-09,0.45,6.6616e-05,
3.9132e-09,0.45,6.545e-05,
3.9142e-09,0.45,6.44933e-05,
3.9152e-09,0.45,6.31709e-05,
3.9162e-09,0.45,6.22851e-05,
3.9172e-09,0.45,6.09336e-05,
3.9182e-09,0.45,5.99261e-05,
3.9192e-09,0.45,5.87427e-05,
3.9202e-09,0.45,5.78451e-05,
3.9212e-09,0.45,5.66877e-05,
3.9222e-09,0.45,5.5173e-05,
3.9232e-09,0.45,5.38061e-05,
3.9242e-09,0.45,5.32987e-05,
3.9252e-09,0.45,5.28678e-05,
3.9262e-09,0.45,5.20022e-05,
3.9272e-09,0.45,5.10756e-05,
3.9282e-09,0.45,4.99559e-05,
3.9292e-09,0.45,4.88088e-05,
3.9302e-09,0.45,4.7969e-05,
3.9312e-09,0.45,4.69504e-05,
3.9322e-09,0.45,4.61992e-05,
3.9332e-09,0.45,4.53269e-05,
3.9342e-09,0.45,4.46024e-05,
3.9352e-09,0.45,4.3785e-05,
3.9362e-09,0.45,4.30171e-05,
3.9372e-09,0.45,4.21313e-05,
3.9382e-09,0.45,4.13589e-05,
3.9392e-09,0.45,4.03757e-05,
3.9402e-09,0.45,3.96899e-05,
3.9412e-09,0.45,3.87716e-05,
3.9422e-09,0.45,3.80382e-05,
3.9432e-09,0.45,3.71377e-05,
3.9442e-09,0.45,3.63887e-05,
3.9452e-09,0.45,3.54914e-05,
3.9462e-09,0.45,3.49611e-05,
3.9472e-09,0.45,3.4226e-05,
3.9482e-09,0.45,3.37747e-05,
3.9492e-09,0.45,3.297e-05,
3.9502e-09,0.45,3.24338e-05,
3.9512e-09,0.45,3.1622e-05,
3.9522e-09,0.45,3.11029e-05,
3.9532e-09,0.45,3.03776e-05,
3.9542e-09,0.45,2.98273e-05,
3.9552e-09,0.45,2.89853e-05,
3.9562e-09,0.45,2.83664e-05,
3.9572e-09,0.45,2.75012e-05,
3.9582e-09,0.45,2.69311e-05,
3.9592e-09,0.45,2.62015e-05,
3.9602e-09,0.45,2.55914e-05,
3.9612e-09,0.45,2.46116e-05,
3.9622e-09,0.45,2.36744e-05,
3.9632e-09,0.45,2.30865e-05,
3.9642e-09,0.45,2.27359e-05,
3.9652e-09,0.45,2.16034e-05,
3.9662e-09,0.45,2.08539e-05,
3.9672e-09,0.45,2.01125e-05,
3.9682e-09,0.45,1.95277e-05,
3.9692e-09,0.45,1.86691e-05,
3.9702e-09,0.45,1.80165e-05,
3.9712e-09,0.45,1.72547e-05,
3.9722e-09,0.45,1.66601e-05,
3.9732e-09,0.45,1.59586e-05,
3.9742e-09,0.45,1.54823e-05,
3.9752e-09,0.45,1.47162e-05,
3.9762e-09,0.45,1.43193e-05,
3.9772e-09,0.45,1.3727e-05,
3.9782e-09,0.45,1.32778e-05,
3.9792e-09,0.45,1.27603e-05,
