22:*******************************************,
Transient Analysis,
Mon Nov 14 20:13:09 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.6972e-09,0.45,-2.91168e-07,
3.6982e-09,0.45,-2.22955e-07,
3.6992e-09,0.45,-3.64013e-07,
3.7002e-09,0.45,-2.95353e-07,
3.7012e-09,0.45,-3.97245e-07,
3.7022e-09,0.45,-3.03645e-07,
3.7032e-09,0.45,-4.03974e-07,
3.7042e-09,0.45,-3.03778e-07,
3.7052e-09,0.45,-3.95471e-07,
3.7062e-09,0.45,-3.4759e-07,
3.7072e-09,0.45,-4.70057e-07,
3.7082e-09,0.45,-3.84634e-07,
3.7092e-09,0.45,-5.06491e-07,
3.7102e-09,0.45,-3.84189e-07,
3.7112e-09,0.45,-4.70071e-07,
3.7122e-09,0.45,-3.72758e-07,
3.7132e-09,0.45,-4.63943e-07,
3.7142e-09,0.45,-3.11119e-07,
3.7152e-09,0.45,-4.30837e-07,
3.7162e-09,0.45,-3.23118e-07,
3.7172e-09,0.45,-4.13628e-07,
3.7182e-09,0.45,-2.93797e-07,
3.7192e-09,0.45,-4.03613e-07,
3.7202e-09,0.45,-3.54496e-07,
3.7212e-09,0.45,-4.52552e-07,
3.7222e-09,0.45,-3.41906e-07,
3.7232e-09,0.45,-4.70292e-07,
3.7242e-09,0.45,-4.21758e-07,
3.7252e-09,0.45,-4.78131e-07,
3.7262e-09,0.45,-3.77975e-07,
3.7272e-09,0.45,-4.64841e-07,
3.7282e-09,0.45,-3.80799e-07,
3.7292e-09,0.45,-4.24232e-07,
3.7302e-09,0.45,-3.3907e-07,
3.7312e-09,0.45,-4.6962e-07,
3.7322e-09,0.45,-3.98266e-07,
3.7332e-09,0.45,-5.21321e-07,
3.7342e-09,0.45,-4.33016e-07,
3.7352e-09,0.45,-5.14491e-07,
3.7362e-09,0.45,-4.32673e-07,
3.7372e-09,0.45,-5.48541e-07,
3.7382e-09,0.45,-4.63592e-07,
3.7392e-09,0.45,-5.556e-07,
3.7402e-09,0.45,-4.50739e-07,
3.7412e-09,0.45,-5.55513e-07,
3.7422e-09,0.45,-4.84084e-07,
3.7432e-09,0.45,-6.00729e-07,
3.7442e-09,0.45,-5.3872e-07,
3.7452e-09,0.45,-6.18491e-07,
3.7462e-09,0.45,-4.95007e-07,
3.7472e-09,0.45,-5.9134e-07,
3.7482e-09,0.45,-4.98492e-07,
3.7492e-09,0.45,-5.86542e-07,
3.7502e-09,0.45,-4.79735e-07,
3.7512e-09,0.45,-5.41495e-07,
3.7522e-09,0.45,-4.76405e-07,
3.7532e-09,0.45,-5.67665e-07,
3.7542e-09,0.45,-4.97349e-07,
3.7552e-09,0.45,-6.09373e-07,
3.7562e-09,0.45,-5.20235e-07,
3.7572e-09,0.45,-6.29567e-07,
3.7582e-09,0.45,-5.66783e-07,
3.7592e-09,0.45,-6.59838e-07,
3.7602e-09,0.45,-5.64089e-07,
3.7612e-09,0.45,-6.47241e-07,
3.7622e-09,0.45,-5.38871e-07,
3.7632e-09,0.45,-6.12952e-07,
3.7642e-09,0.45,-4.67249e-07,
3.7652e-09,0.45,-5.25547e-07,
3.7662e-09,0.45,-4.40583e-07,
3.7672e-09,0.45,-5.08172e-07,
3.7682e-09,0.45,-4.78952e-07,
3.7692e-09,0.45,-6.30816e-07,
3.7702e-09,0.45,-6.25126e-07,
3.7712e-09,0.45,-7.90266e-07,
3.7722e-09,0.45,-7.86295e-07,
3.7732e-09,0.45,-9.44225e-07,
3.7742e-09,0.45,-8.08362e-07,
3.7752e-09,0.45,-8.86069e-07,
3.7762e-09,0.45,-7.41237e-07,
3.7772e-09,0.45,-7.86636e-07,
3.7782e-09,0.45,-6.48985e-07,
3.7792e-09,0.45,-8.07214e-07,
3.7802e-09,0.45,-6.14856e-07,
3.7812e-09,0.45,-6.74792e-07,
3.7822e-09,0.45,-4.70926e-07,
3.7832e-09,0.45,-5.12884e-07,
3.7842e-09,0.45,-3.41519e-07,
3.7852e-09,0.45,-3.83702e-07,
3.7862e-09,0.45,-2.24576e-07,
3.7872e-09,0.45,-2.65807e-07,
3.7882e-09,0.45,-1.13778e-07,
3.7892e-09,0.45,-1.48487e-07,
3.7902e-09,0.45,1.7587e-08,
3.7912e-09,0.45,-1.77725e-08,
3.7922e-09,0.45,1.46026e-07,
3.7932e-09,0.45,1.08225e-07,
3.7942e-09,0.45,2.7063e-07,
3.7952e-09,0.45,2.36874e-07,
3.7962e-09,0.45,3.98937e-07,
3.7972e-09,0.45,3.56912e-07,
3.7982e-09,0.45,5.12704e-07,
3.7992e-09,0.45,4.73961e-07,
3.8002e-09,0.45,6.25261e-07,
3.8012e-09,0.45,5.91787e-07,
3.8022e-09,0.45,7.5136e-07,
3.8032e-09,0.45,7.20662e-07,
3.8042e-09,0.45,8.89053e-07,
3.8052e-09,0.45,8.59322e-07,
3.8062e-09,0.45,1.0374e-06,
3.8072e-09,0.45,1.008e-06,
3.8082e-09,0.45,1.18218e-06,
3.8092e-09,0.45,1.14856e-06,
3.8102e-09,0.45,1.3216e-06,
3.8112e-09,0.45,1.28968e-06,
3.8122e-09,0.45,1.46279e-06,
3.8132e-09,0.45,1.4194e-06,
3.8142e-09,0.45,1.62524e-06,
3.8152e-09,0.45,1.53884e-06,
3.8162e-09,0.45,1.65286e-06,
3.8172e-09,0.45,1.62043e-06,
3.8182e-09,0.45,1.77989e-06,
3.8192e-09,0.45,1.73622e-06,
3.8202e-09,0.45,1.89513e-06,
3.8212e-09,0.45,1.85278e-06,
3.8222e-09,0.45,2.01797e-06,
3.8232e-09,0.45,1.97403e-06,
3.8242e-09,0.45,2.13909e-06,
3.8252e-09,0.45,2.08747e-06,
3.8262e-09,0.45,2.24583e-06,
3.8272e-09,0.45,2.1839e-06,
3.8282e-09,0.45,2.35984e-06,
3.8292e-09,0.45,2.31634e-06,
3.8302e-09,0.45,2.34722e-06,
3.8312e-09,0.45,2.12518e-06,
3.8322e-09,0.45,2.22151e-06,
3.8332e-09,0.45,2.06846e-06,
3.8342e-09,0.45,2.07221e-06,
3.8352e-09,0.45,1.87084e-06,
3.8362e-09,0.45,1.88481e-06,
3.8372e-09,0.45,1.68736e-06,
3.8382e-09,0.45,1.69961e-06,
3.8392e-09,0.45,1.50013e-06,
3.8402e-09,0.45,1.50504e-06,
3.8412e-09,0.45,1.31811e-06,
3.8422e-09,0.45,1.34457e-06,
3.8432e-09,0.45,1.17686e-06,
3.8442e-09,0.45,1.19636e-06,
3.8452e-09,0.45,1.00137e-06,
3.8462e-09,0.45,1.01712e-06,
3.8472e-09,0.45,8.1e-07,
3.8482e-09,0.45,8.23366e-07,
3.8492e-09,0.45,6.09344e-07,
3.8502e-09,0.45,6.25287e-07,
3.8512e-09,0.45,4.2845e-07,
3.8522e-09,0.45,4.55149e-07,
3.8532e-09,0.45,2.623e-07,
3.8542e-09,0.45,2.75909e-07,
3.8552e-09,0.45,8.49444e-08,
3.8562e-09,0.45,1.00746e-07,
3.8572e-09,0.45,-8.91276e-08,
3.8582e-09,0.45,-7.59063e-08,
3.8592e-09,0.45,-1.18574e-07,
3.8602e-09,0.45,6.27619e-09,
3.8612e-09,0.45,-9.48905e-08,
3.8622e-09,0.45,-6.32641e-08,
3.8632e-09,0.45,-2.0518e-07,
3.8642e-09,0.45,-2.05886e-07,
3.8652e-09,0.45,-3.76037e-07,
3.8662e-09,0.45,-3.79006e-07,
3.8672e-09,0.45,-5.66396e-07,
3.8682e-09,0.45,-5.77504e-07,
3.8692e-09,0.45,-7.6446e-07,
3.8702e-09,0.45,-7.70898e-07,
3.8712e-09,0.45,-9.5759e-07,
3.8722e-09,0.45,-9.65358e-07,
3.8732e-09,0.45,-1.15257e-06,
3.8742e-09,0.45,-1.16008e-06,
3.8752e-09,0.45,-1.34727e-06,
3.8762e-09,0.45,-1.3554e-06,
3.8772e-09,0.45,-1.54271e-06,
3.8782e-09,0.45,-1.54946e-06,
3.8792e-09,0.45,-1.73511e-06,
3.8802e-09,0.45,-1.73722e-06,
3.8812e-09,0.45,-1.92242e-06,
3.8822e-09,0.45,-1.89638e-06,
3.8832e-09,0.45,-2.07628e-06,
3.8842e-09,0.45,-2.05796e-06,
3.8852e-09,0.45,-2.24888e-06,
3.8862e-09,0.45,-2.2387e-06,
3.8872e-09,0.45,-2.43184e-06,
3.8882e-09,0.45,-2.43134e-06,
3.8892e-09,0.45,-2.63258e-06,
3.8902e-09,0.45,-2.63357e-06,
3.8912e-09,0.45,-2.86281e-06,
3.8922e-09,0.45,-2.84118e-06,
3.8932e-09,0.45,-2.81683e-06,
3.8942e-09,0.45,-2.78745e-06,
3.8952e-09,0.45,-2.79078e-06,
3.8962e-09,0.45,-2.71149e-06,
3.8972e-09,0.45,-2.86885e-06,
3.8982e-09,0.45,-2.82597e-06,
3.8992e-09,0.45,-2.9403e-06,
3.9002e-09,0.45,-2.90164e-06,
3.9012e-09,0.45,-3.05271e-06,
3.9022e-09,0.45,-3.02119e-06,
3.9032e-09,0.45,-3.15974e-06,
3.9042e-09,0.45,-3.12772e-06,
3.9052e-09,0.45,-3.27005e-06,
3.9062e-09,0.45,-3.23631e-06,
3.9072e-09,0.45,-3.3713e-06,
3.9082e-09,0.45,-3.32576e-06,
3.9092e-09,0.45,-3.44665e-06,
3.9102e-09,0.45,-3.4097e-06,
3.9112e-09,0.45,-3.52854e-06,
3.9122e-09,0.45,-3.47786e-06,
3.9132e-09,0.45,-3.59926e-06,
3.9142e-09,0.45,-3.1188e-06,
3.9152e-09,0.45,-3.03627e-06,
3.9162e-09,0.45,-2.97141e-06,
3.9172e-09,0.45,-2.99577e-06,
3.9182e-09,0.45,-3.33171e-06,
3.9192e-09,0.45,-3.62567e-06,
3.9202e-09,0.45,-3.26997e-06,
3.9212e-09,0.45,-3.29007e-06,
3.9222e-09,0.45,-2.81602e-06,
3.9232e-09,0.45,-3.14493e-06,
3.9242e-09,0.45,-3.26997e-06,
3.9252e-09,0.45,-3.6302e-06,
3.9262e-09,0.45,-3.35633e-06,
3.9272e-09,0.45,-3.50279e-06,
