15:*******************************************,
Transient Analysis,
Mon Nov 14 20:07:32 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.8002e-09,0.45,0.00233109,
3.8012e-09,0.45,0.00233859,
3.8022e-09,0.45,0.00234593,
3.8032e-09,0.45,0.00235312,
3.8042e-09,0.45,0.00236125,
3.8052e-09,0.45,0.00236861,
3.8062e-09,0.45,0.00237644,
3.8072e-09,0.45,0.00238321,
3.8082e-09,0.45,0.00239122,
3.8092e-09,0.45,0.00239807,
3.8102e-09,0.45,0.00240563,
3.8112e-09,0.45,0.00241283,
3.8122e-09,0.45,0.00242066,
3.8132e-09,0.45,0.00242918,
3.8142e-09,0.45,0.00243647,
3.8152e-09,0.45,0.00244455,
3.8162e-09,0.45,0.00245208,
3.8172e-09,0.45,0.00245836,
3.8182e-09,0.45,0.00246661,
3.8192e-09,0.45,0.00247405,
3.8202e-09,0.45,0.00248232,
3.8212e-09,0.45,0.00249154,
3.8222e-09,0.45,0.00249968,
3.8232e-09,0.45,0.00250748,
3.8242e-09,0.45,0.00251581,
3.8252e-09,0.45,0.00252294,
3.8262e-09,0.45,0.00253049,
3.8272e-09,0.45,0.00253824,
3.8282e-09,0.45,0.00254569,
3.8292e-09,0.45,0.00255345,
3.8302e-09,0.45,0.00256136,
3.8312e-09,0.45,0.00256886,
3.8322e-09,0.45,0.00257616,
3.8332e-09,0.45,0.00258283,
3.8342e-09,0.45,0.00258952,
3.8352e-09,0.45,0.0025959,
3.8362e-09,0.45,0.00260236,
3.8372e-09,0.45,0.00260878,
3.8382e-09,0.45,0.0026155,
3.8392e-09,0.45,0.00262205,
3.8402e-09,0.45,0.00263024,
3.8412e-09,0.45,0.00263573,
3.8422e-09,0.45,0.00264291,
3.8432e-09,0.45,0.00264839,
3.8442e-09,0.45,0.00265447,
3.8452e-09,0.45,0.00266021,
3.8462e-09,0.45,0.00266687,
3.8472e-09,0.45,0.0026729,
3.8482e-09,0.45,0.00268127,
3.8492e-09,0.45,0.00268764,
3.8502e-09,0.45,0.00269342,
