21:*******************************************,
Transient Analysis,
Mon Nov 14 20:12:08 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.80919e-09,0.45,-0.000839093,
3.81019e-09,0.45,-0.000838769,
3.81119e-09,0.45,-0.000839041,
3.81219e-09,0.45,-0.000839423,
3.81319e-09,0.45,-0.000840354,
3.81419e-09,0.45,-0.000839971,
3.81519e-09,0.45,-0.000839658,
3.81619e-09,0.45,-0.000837779,
3.81719e-09,0.45,-0.000836303,
3.81819e-09,0.45,-0.000836112,
3.81919e-09,0.45,-0.000835998,
3.82019e-09,0.45,-0.000836793,
3.82119e-09,0.45,-0.000836748,
3.82219e-09,0.45,-0.00083669,
3.82319e-09,0.45,-0.00083622,
3.82419e-09,0.45,-0.000834414,
3.82519e-09,0.45,-0.000834091,
3.82619e-09,0.45,-0.000831912,
3.82719e-09,0.45,-0.000831714,
3.82819e-09,0.45,-0.000830975,
3.82919e-09,0.45,-0.000830317,
3.83019e-09,0.45,-0.000828394,
3.83119e-09,0.45,-0.00082703,
3.83219e-09,0.45,-0.000825945,
3.83319e-09,0.45,-0.000824299,
3.83419e-09,0.45,-0.000822898,
3.83519e-09,0.45,-0.000821322,
3.83619e-09,0.45,-0.000821385,
3.83719e-09,0.45,-0.000821761,
3.83819e-09,0.45,-0.000821438,
3.83919e-09,0.45,-0.000821208,
3.84019e-09,0.45,-0.000820046,
3.84119e-09,0.45,-0.000820403,
3.84219e-09,0.45,-0.00082007,
3.84319e-09,0.45,-0.000818819,
3.84419e-09,0.45,-0.000816267,
3.84519e-09,0.45,-0.0008164,
3.84619e-09,0.45,-0.00081454,
3.84719e-09,0.45,-0.000813814,
3.84819e-09,0.45,-0.000813065,
3.84919e-09,0.45,-0.000812677,
3.85019e-09,0.45,-0.000811298,
3.85119e-09,0.45,-0.00081051,
3.85219e-09,0.45,-0.000808575,
3.85319e-09,0.45,-0.000807935,
3.85419e-09,0.45,-0.000806488,
3.85519e-09,0.45,-0.000806233,
3.85619e-09,0.45,-0.000804915,
3.85719e-09,0.45,-0.000803487,
3.85819e-09,0.45,-0.000801246,
3.85919e-09,0.45,-0.000800339,
3.86019e-09,0.45,-0.000798531,
3.86119e-09,0.45,-0.000798531,
3.86219e-09,0.45,-0.000796671,
3.86319e-09,0.45,-0.000794349,
3.86419e-09,0.45,-0.000790174,
3.86519e-09,0.45,-0.000786236,
3.86619e-09,0.45,-0.000781464,
3.86719e-09,0.45,-0.000779046,
3.86819e-09,0.45,-0.00077789,
3.86919e-09,0.45,-0.000775128,
3.87019e-09,0.45,-0.000772134,
3.87119e-09,0.45,-0.000769706,
3.87219e-09,0.45,-0.000767835,
3.87319e-09,0.45,-0.000766863,
3.87419e-09,0.45,-0.000764911,
3.87519e-09,0.45,-0.000763475,
3.87619e-09,0.45,-0.000760121,
3.87719e-09,0.45,-0.000758625,
3.87819e-09,0.45,-0.000755343,
3.87919e-09,0.45,-0.000753342,
3.88019e-09,0.45,-0.00074985,
3.88119e-09,0.45,-0.000747769,
3.88219e-09,0.45,-0.000744746,
3.88319e-09,0.45,-0.000742735,
3.88419e-09,0.45,-0.00074032,
3.88519e-09,0.45,-0.000738096,
3.88619e-09,0.45,-0.000736505,
3.88719e-09,0.45,-0.000735083,
3.88819e-09,0.45,-0.000734223,
3.88919e-09,0.45,-0.000732267,
3.89019e-09,0.45,-0.000731225,
3.89119e-09,0.45,-0.000729458,
3.89219e-09,0.45,-0.000727395,
3.89319e-09,0.45,-0.000725375,
3.89419e-09,0.45,-0.00072371,
3.89519e-09,0.45,-0.000722708,
3.89619e-09,0.45,-0.000720493,
3.89719e-09,0.45,-0.000718631,
3.89819e-09,0.45,-0.000716433,
3.89919e-09,0.45,-0.000714734,
3.90019e-09,0.45,-0.00071171,
3.90119e-09,0.45,-0.000710786,
3.90219e-09,0.45,-0.000708585,
3.90319e-09,0.45,-0.000707466,
3.90419e-09,0.45,-0.000704663,
3.90519e-09,0.45,-0.000703583,
3.90619e-09,0.45,-0.000701555,
3.90719e-09,0.45,-0.000700794,
3.90819e-09,0.45,-0.000698974,
