14:*******************************************,
Transient Analysis,
Mon Nov 14 20:06:34 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.75419e-09,0.45,1.00091e-06,
3.75519e-09,0.45,1.65133e-06,
3.75619e-09,0.45,2.49221e-06,
3.75719e-09,0.45,3.15101e-06,
3.75819e-09,0.45,3.99211e-06,
3.75919e-09,0.45,4.64189e-06,
3.76019e-09,0.45,5.48873e-06,
3.76119e-09,0.45,6.13981e-06,
3.76219e-09,0.45,6.98456e-06,
3.76319e-09,0.45,7.637e-06,
3.76419e-09,0.45,8.48837e-06,
3.76519e-09,0.45,9.15174e-06,
3.76619e-09,0.45,1.00131e-05,
3.76719e-09,0.45,1.06748e-05,
3.76819e-09,0.45,1.15232e-05,
3.76919e-09,0.45,1.21774e-05,
3.77019e-09,0.45,1.30209e-05,
3.77119e-09,0.45,1.36732e-05,
3.77219e-09,0.45,1.45201e-05,
3.77319e-09,0.45,1.5174e-05,
3.77419e-09,0.45,1.60161e-05,
3.77519e-09,0.45,1.66724e-05,
3.77619e-09,0.45,1.7526e-05,
3.77719e-09,0.45,1.81841e-05,
3.77819e-09,0.45,1.90307e-05,
3.77919e-09,0.45,1.96824e-05,
3.78019e-09,0.45,2.05322e-05,
3.78119e-09,0.45,2.11861e-05,
3.78219e-09,0.45,2.20311e-05,
3.78319e-09,0.45,2.26844e-05,
3.78419e-09,0.45,2.35319e-05,
3.78519e-09,0.45,2.41847e-05,
3.78619e-09,0.45,2.50335e-05,
3.78719e-09,0.45,2.56832e-05,
3.78819e-09,0.45,2.6532e-05,
3.78919e-09,0.45,2.718e-05,
3.79019e-09,0.45,2.80286e-05,
3.79119e-09,0.45,2.86853e-05,
3.79219e-09,0.45,2.95442e-05,
3.79319e-09,0.45,3.01922e-05,
3.79419e-09,0.45,3.10435e-05,
3.79519e-09,0.45,3.16936e-05,
3.79619e-09,0.45,3.25484e-05,
3.79719e-09,0.45,3.32011e-05,
3.79819e-09,0.45,3.40655e-05,
3.79919e-09,0.45,3.4722e-05,
3.80019e-09,0.45,3.55945e-05,
3.80119e-09,0.45,3.62502e-05,
3.80219e-09,0.45,3.70823e-05,
3.80319e-09,0.45,3.77361e-05,
3.80419e-09,0.45,3.69525e-05,
3.80519e-09,0.45,3.54256e-05,
3.80619e-09,0.45,3.52205e-05,
3.80719e-09,0.45,3.44117e-05,
3.80819e-09,0.45,3.40107e-05,
3.80919e-09,0.45,3.33405e-05,
3.81019e-09,0.45,3.3196e-05,
3.81119e-09,0.45,3.31743e-05,
3.81219e-09,0.45,3.26756e-05,
3.81319e-09,0.45,3.15882e-05,
3.81419e-09,0.45,3.0121e-05,
3.81519e-09,0.45,2.96278e-05,
3.81619e-09,0.45,2.94551e-05,
3.81719e-09,0.45,2.8468e-05,
3.81819e-09,0.45,2.7825e-05,
3.81919e-09,0.45,2.75254e-05,
3.82019e-09,0.45,2.72258e-05,
3.82119e-09,0.45,2.71653e-05,
3.82219e-09,0.45,2.70543e-05,
3.82319e-09,0.45,2.6562e-05,
3.82419e-09,0.45,2.62967e-05,
3.82519e-09,0.45,2.56798e-05,
3.82619e-09,0.45,2.52934e-05,
3.82719e-09,0.45,2.4705e-05,
3.82819e-09,0.45,2.42888e-05,
3.82919e-09,0.45,2.37071e-05,
3.83019e-09,0.45,2.32938e-05,
3.83119e-09,0.45,2.27525e-05,
3.83219e-09,0.45,2.23447e-05,
3.83319e-09,0.45,2.18402e-05,
3.83419e-09,0.45,2.14296e-05,
3.83519e-09,0.45,2.09456e-05,
3.83619e-09,0.45,2.05487e-05,
3.83719e-09,0.45,2.00664e-05,
3.83819e-09,0.45,1.97028e-05,
3.83919e-09,0.45,1.92593e-05,
3.84019e-09,0.45,1.88973e-05,
3.84119e-09,0.45,1.8464e-05,
3.84219e-09,0.45,1.81221e-05,
3.84319e-09,0.45,1.77054e-05,
3.84419e-09,0.45,1.74004e-05,
3.84519e-09,0.45,1.70077e-05,
3.84619e-09,0.45,1.67076e-05,
3.84719e-09,0.45,1.66379e-05,
3.84819e-09,0.45,1.6202e-05,
3.84919e-09,0.45,1.57379e-05,
3.85019e-09,0.45,1.55706e-05,
3.85119e-09,0.45,1.52483e-05,
3.85219e-09,0.45,1.50519e-05,
3.85319e-09,0.45,1.48159e-05,
3.85419e-09,0.45,1.45586e-05,
3.85519e-09,0.45,1.41791e-05,
3.85619e-09,0.45,1.40168e-05,
3.85719e-09,0.45,1.37102e-05,
3.85819e-09,0.45,1.34852e-05,
3.85919e-09,0.45,1.31972e-05,
3.86019e-09,0.45,1.29953e-05,
3.86119e-09,0.45,1.27219e-05,
3.86219e-09,0.45,1.25278e-05,
3.86319e-09,0.45,1.22636e-05,
3.86419e-09,0.45,1.20814e-05,
3.86519e-09,0.45,1.18266e-05,
3.86619e-09,0.45,1.1642e-05,
3.86719e-09,0.45,1.13751e-05,
3.86819e-09,0.45,1.122e-05,
3.86919e-09,0.45,1.09712e-05,
3.87019e-09,0.45,1.08397e-05,
3.87119e-09,0.45,1.06003e-05,
3.87219e-09,0.45,1.05136e-05,
3.87319e-09,0.45,1.02782e-05,
3.87419e-09,0.45,1.01689e-05,
3.87519e-09,0.45,9.93082e-06,
3.87619e-09,0.45,9.8199e-06,
3.87719e-09,0.45,9.60281e-06,
3.87819e-09,0.45,9.48466e-06,
3.87919e-09,0.45,9.27638e-06,
3.88019e-09,0.45,9.16742e-06,
3.88119e-09,0.45,8.96309e-06,
3.88219e-09,0.45,8.85775e-06,
3.88319e-09,0.45,8.66085e-06,
3.88419e-09,0.45,8.56105e-06,
3.88519e-09,0.45,8.3696e-06,
3.88619e-09,0.45,8.27554e-06,
3.88719e-09,0.45,8.08572e-06,
3.88819e-09,0.45,7.99056e-06,
3.88919e-09,0.45,7.79301e-06,
3.89019e-09,0.45,7.68375e-06,
3.89119e-09,0.45,7.47474e-06,
3.89219e-09,0.45,7.37083e-06,
3.89319e-09,0.45,7.16313e-06,
3.89419e-09,0.45,7.05863e-06,
3.89519e-09,0.45,6.84672e-06,
3.89619e-09,0.45,6.74452e-06,
3.89719e-09,0.45,6.53394e-06,
3.89819e-09,0.45,6.42947e-06,
3.89919e-09,0.45,6.21861e-06,
3.90019e-09,0.45,6.11534e-06,
3.90119e-09,0.45,5.90684e-06,
3.90219e-09,0.45,5.79988e-06,
3.90319e-09,0.45,5.59411e-06,
3.90419e-09,0.45,5.49126e-06,
3.90519e-09,0.45,5.28712e-06,
3.90619e-09,0.45,5.17763e-06,
3.90719e-09,0.45,4.96775e-06,
3.90819e-09,0.45,4.86078e-06,
3.90919e-09,0.45,4.65182e-06,
3.91019e-09,0.45,4.54315e-06,
3.91119e-09,0.45,4.33396e-06,
3.91219e-09,0.45,4.22681e-06,
3.91319e-09,0.45,4.1284e-06,
3.91419e-09,0.45,4.13165e-06,
3.91519e-09,0.45,4.03096e-06,
3.91619e-09,0.45,4.03017e-06,
3.91719e-09,0.45,3.91071e-06,
3.91819e-09,0.45,3.89715e-06,
3.91919e-09,0.45,3.7628e-06,
3.92019e-09,0.45,3.74965e-06,
3.92119e-09,0.45,3.61387e-06,
3.92219e-09,0.45,3.59528e-06,
3.92319e-09,0.45,3.46277e-06,
3.92419e-09,0.45,3.4461e-06,
3.92519e-09,0.45,3.31662e-06,
3.92619e-09,0.45,3.28705e-06,
3.92719e-09,0.45,3.15211e-06,
3.92819e-09,0.45,3.12449e-06,
3.92919e-09,0.45,2.99465e-06,
3.93019e-09,0.45,2.96324e-06,
3.93119e-09,0.45,2.83531e-06,
3.93219e-09,0.45,2.81602e-06,
3.93319e-09,0.45,2.68429e-06,
3.93419e-09,0.45,2.6637e-06,
3.93519e-09,0.45,2.53451e-06,
3.93619e-09,0.45,2.51238e-06,
3.93719e-09,0.45,2.37285e-06,
3.93819e-09,0.45,2.35228e-06,
3.93919e-09,0.45,2.2223e-06,
3.94019e-09,0.45,2.20287e-06,
3.94119e-09,0.45,2.06645e-06,
3.94219e-09,0.45,2.04678e-06,
3.94319e-09,0.45,1.91416e-06,
3.94419e-09,0.45,1.89322e-06,
3.94519e-09,0.45,1.75914e-06,
3.94619e-09,0.45,1.73839e-06,
3.94719e-09,0.45,1.53046e-06,
3.94819e-09,0.45,1.51877e-06,
3.94919e-09,0.45,1.38608e-06,
3.95019e-09,0.45,1.3883e-06,
3.95119e-09,0.45,1.26302e-06,
3.95219e-09,0.45,1.23682e-06,
3.95319e-09,0.45,1.10653e-06,
3.95419e-09,0.45,1.17381e-06,
3.95519e-09,0.45,1.07129e-06,
3.95619e-09,0.45,1.17341e-06,
3.95719e-09,0.45,1.11006e-06,
3.95819e-09,0.45,1.16354e-06,
3.95919e-09,0.45,1.10133e-06,
3.96019e-09,0.45,1.15614e-06,
3.96119e-09,0.45,1.08558e-06,
3.96219e-09,0.45,1.13314e-06,
3.96319e-09,0.45,1.06054e-06,
3.96419e-09,0.45,1.11278e-06,
3.96519e-09,0.45,1.05146e-06,
3.96619e-09,0.45,1.10158e-06,
3.96719e-09,0.45,1.03248e-06,
3.96819e-09,0.45,1.08191e-06,
3.96919e-09,0.45,1.00873e-06,
3.97019e-09,0.45,1.05012e-06,
3.97119e-09,0.45,9.82865e-07,
3.97219e-09,0.45,1.03992e-06,
